Month,Countyfips,CountyName,Country,PropertyType,NoOfBdrs,MedianListingPrice ,MedianListingPrice M/M,MedianListingPrice Y/Y,MedianListingSqft ,MedianListingSqft M/M,MedianListingSqft Y/Y,MedianListingPricePerSqft,MedianListingPricePerSqft M/M,MedianListingPricePerSqft Y/Y,ActiveListingCount,ActiveListingCount M/M,ActiveListingCount Y/Y,DOMUnder30,DOMUnder30 M/M,DOMUnder30 Y/Y,Median DOM,Median DOM M/M,Median DOM M/M Perc,Median DOM Y/Y,Median DOM Y/Y Perc,NewListingCount,NewListingCount M/M,NewListingCount Y/Y,PriceIncreasedCount,PriceIncreasedCount M/M,PriceIncreasedCount Y/Y,PriceReducedCount,PriceReducedCount M/M,PriceReducedCount Y/Y,PendingListingCount,PendingListingCount M/M,PendingListingCount Y/Y,TotalListingCount,TotalListingCount M/M,TotalListingCount Y/Y,PendingRatio,PendingRatio M/M,PendingRatio Y/Y,Views M/M,Views Y/Y,ViewsPerProperty M/M,ViewsPerProperty Y/Y,QualityFlagPending,QualityFlagSqft
201804,36103,"Suffolk, NY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,4997550.000000,-0.8001,0.6946,6000.00000,-0.0683,0.1494,845.66909395909150,-0.6821,0.1354,113.0,36.6667,27.2500,0.0708,-0.5751,-0.7168,276.50,179.00,1.8359,218.50,3.7672,8.0,,,0.0,,,12.0,,,6.0,5.0000,,119.0,28.7500,28.7500,0.0531,-0.2802,0.0531,22.0753,29.2254,-0.2963,0.1176,0,1
201804,42091,"Montgomery, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,183499.750000,-0.2378,,2192.75000,-0.0553,,81.08676489407025,-0.2648,,3.5,-0.1250,,0.2857,0.1428,,59.25,-58.25,-0.4957,,,0.0,,,0.0,,,4.0,,,0.0,,,3.5,-0.1250,,0.0000,0.0000,,-0.3049,,-0.2334,,0,0
201804,48347,"Nacogdoches, TX",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,235050.000000,0.0000,,3763.00000,0.0000,,62.45017273452000,0.0000,,1.0,0.0000,,0.0000,,,227.00,31.50,0.1611,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,0.1475,,0.1475,,0,0
201804,08013,"Boulder, CO",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,525050.000000,0.0000,,3353.00000,0.0000,,156.57620041753600,0.0000,,1.0,0.0000,,0.0000,-1.0000,,45.00,42.00,14.0000,,,0.0,-1.0000,,0.0,,,0.0,,,1.0,0.0000,,2.0,0.0000,,1.0000,0.0000,,0.1613,,0.1613,,0,0
201804,26033,"Chippewa, MI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,52050.000000,0.3502,,2116.00000,0.3127,,24.57466918714500,0.0426,,3.0,0.5000,,0.3333,,,88.00,26.50,0.4309,,,0.0,,,0.0,,,0.0,,,0.0,,,3.0,0.5000,,0.0000,0.0000,,-0.2366,,-0.5077,,0,0
201804,29029,"Camden, MO",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,649050.000000,0.0000,,3262.00000,0.0000,,198.95769466584900,0.0000,,1.0,0.0000,,1.0000,0.0000,,29.00,24.50,5.4444,,,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,-0.5038,,-0.5038,,0,0
201804,29510,"Saint Louis city, MO",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,850050.000000,-0.1053,,5410.00000,0.0000,,157.11645101663500,-0.1053,,1.0,0.0000,,0.0000,-1.0000,,43.00,31.50,2.7391,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,-0.4984,,-0.4984,,0,0
201804,36077,"Otsego, NY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,3400050.000000,0.0000,0.0000,4200.00000,0.0000,0.0000,809.52380952380900,0.0000,0.0000,1.0,0.0000,0.0000,0.0000,,,2024.00,31.50,0.0158,364.00,0.2193,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,0.0000,0.0000,0.0000,0.0000,,-1.0000,,-1.0000,0,0
201804,13135,"Gwinnett, GA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,313050.000000,-0.0157,-0.1761,1945.00000,0.0000,-0.3671,160.92544987146500,-0.0158,0.5770,1.0,0.0000,0.0000,0.0000,-1.0000,-1.0000,67.00,38.50,1.3509,64.00,21.3333,0.0,,-1.0000,0.0,,,0.0,,,1.0,0.0000,,2.0,0.0000,1.0000,1.0000,0.0000,1.0000,-0.6842,-0.9048,-0.3939,-0.9111,1,0
201804,34007,"Camden, NJ",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,119975.000000,0.4123,,1709.75000,-0.3277,,66.58532596875575,0.1230,,1.5,-0.4000,,0.6666,2.3346,,36.50,-21.00,-0.3652,,,2.0,,,0.0,,,0.0,,,0.0,,,1.5,-0.4000,,0.0000,0.0000,,-0.6000,,-0.3151,,0,0
201804,39035,"Cuyahoga, OH",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,314050.000000,-0.0157,,3148.00000,0.0000,,99.74587039390050,-0.0157,,0.5,-0.5000,,0.0000,-1.0000,,48.00,19.50,0.6842,,,0.0,,,0.0,,,0.0,,,0.0,,,0.5,-0.5000,,0.0000,0.0000,,-0.6104,,-0.4978,,0,0
201804,36071,"Orange, NY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,455050.000000,0.0000,,1848.00000,0.0000,,246.21212121212100,0.0000,,0.0,-1.0000,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,-1.0000,,,,,-0.9699,,,,0,0
201804,34025,"Monmouth, NJ",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,2100050.000000,0.6980,-0.2219,7140.00000,0.9199,,875.35014005602200,0.6910,,3.0,-0.1429,2.0000,0.0000,-1.0000,-1.0000,99.00,40.00,0.6780,83.00,5.1875,0.0,,,0.0,,,0.0,,,0.0,,,3.0,-0.1429,2.0000,0.0000,0.0000,0.0000,0.0701,3.0645,-0.0441,0.3265,0,1
201804,22063,"Livingston, LA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,349950.000000,-0.0669,-0.0669,3100.00000,0.0764,0.0764,112.87096774193500,-0.1332,-0.1332,2.0,0.0000,1.0000,0.0000,,,141.00,31.50,0.2877,-30.00,-0.1754,0.0,,,0.0,,,0.0,,,0.0,,,2.0,0.0000,1.0000,0.0000,0.0000,0.0000,0.1538,0.0714,0.1538,0.0714,0,0
201804,34029,"Ocean, NJ",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,1189500.000000,0.0000,-0.3639,3860.00000,0.0000,-0.1155,281.05434939933400,0.0000,-0.2636,2.0,0.0000,-0.3333,0.0000,-1.0000,,172.50,31.50,0.2234,3.50,0.0207,0.0,,,0.0,,,0.0,,,0.0,,,2.0,0.0000,-0.3333,0.0000,0.0000,0.0000,-0.2800,2.6000,-0.2800,8.0000,0,1
201804,56045,"Weston, WY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,189050.000000,0.0000,-0.0545,2352.00000,0.0000,0.0000,80.35714285714200,0.0000,-0.0546,0.0,-1.0000,-1.0000,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,-1.0000,-1.0000,,,,-0.8182,-0.8000,,,0,0
201804,24023,"Garrett, MD",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,939050.000000,0.0000,-0.2142,1590.00000,0.0000,-0.5678,590.56603773584900,0.0000,0.8181,1.0,0.0000,0.0000,0.0000,,,239.00,31.50,0.1518,195.00,4.4318,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.1304,0.0000,0.1304,0.0000,0,0
201804,34027,"Morris, NJ",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,258050.000000,0.0000,,,,,,,,1.0,0.0000,,0.0000,,,196.00,24.50,0.1429,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,-0.9527,,-0.9527,,0,1
201804,15007,"Kauai, HI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,3147550.000000,0.0000,-0.0741,3835.00000,0.0000,-0.1623,822.08505567803900,0.0000,0.1000,2.0,0.3333,0.0000,0.0000,-1.0000,,427.50,35.00,0.0892,41.50,0.1075,0.0,,,0.0,,,0.0,,,0.0,,,2.0,0.3333,0.0000,0.0000,0.0000,0.0000,-0.2200,2.0000,-0.4902,2.0000,0,0
201804,26081,"Kent, MI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,975050.000000,0.0000,,4302.00000,0.0000,,226.63877266387700,0.0000,,1.0,0.0000,,0.0000,,,69.00,31.50,0.8400,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,-0.0996,,-0.0996,,0,0
201804,55113,"Sawyer, WI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,524950.000000,0.0000,-0.4355,3086.00000,-0.1037,-0.5670,170.09073233959800,0.0846,0.4231,3.0,-0.2500,0.5000,0.0000,,-1.0000,237.00,21.50,0.0998,188.50,3.8866,0.0,,,0.0,,,0.0,,,0.0,,,3.0,-0.2500,0.5000,0.0000,0.0000,0.0000,-0.2400,-0.1364,0.1250,-0.1818,0,0
201804,23031,"York, ME",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,525050.000000,0.0000,-0.5035,7282.00000,0.0000,2.5872,72.09557813787400,0.0000,-0.8951,1.0,0.0000,-0.5000,0.0000,,-1.0000,253.50,28.00,0.1242,237.50,14.8438,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,-0.5000,0.0000,0.0000,0.0000,-0.0857,-0.6129,-0.0667,-0.2033,0,0
201804,36061,"New York, NY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,12900050.000000,0.0041,-0.1912,6500.00000,-0.0023,-0.0714,2122.30215827338100,-0.0110,-0.0165,178.0,0.0595,0.4711,0.1461,0.2929,-0.0695,167.00,-4.75,-0.0277,6.00,0.0373,32.0,0.4545,0.3333,0.0,,,24.0,0.7143,2.0000,18.0,0.6364,0.6364,196.0,0.0950,0.4848,0.1011,0.0356,0.0102,0.0274,0.8677,-0.0706,0.1970,0,1
201804,53047,"Okanogan, WA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,399050.000000,0.0000,,3305.00000,0.0000,,120.72617246596000,0.0000,,1.0,0.0000,,0.0000,,,66.00,31.50,0.9130,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,-0.4667,,-0.4667,,0,0
201804,42043,"Dauphin, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,77550.000000,0.0000,1.4776,3230.00000,-0.0528,0.4283,23.02265665332175,0.1618,0.8144,1.0,-0.5000,-0.5000,0.0000,,,32.00,-107.00,-0.7698,-168.00,-0.8400,0.0,,,0.0,,,0.0,,,0.0,,-1.0000,1.0,-0.5000,-0.6667,0.0000,0.0000,-0.5000,-0.1395,-0.5316,4.2791,2.2429,1,0
201804,36047,"Kings, NY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,2090050.000000,0.1095,0.0195,3420.00000,0.0118,0.0059,595.36266250994950,-0.0028,0.0044,151.0,0.0559,0.3246,0.2847,0.0440,-0.2272,63.00,-6.75,-0.0968,11.00,0.2115,40.0,0.0000,-0.0909,0.0,,-1.0000,32.0,1.2857,1.6667,26.0,0.1556,0.0833,177.0,0.0695,0.2826,0.1722,0.0148,-0.0383,0.0726,0.4099,-0.0800,-0.0417,0,1
201804,22071,"Orleans, LA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,4800050.000000,0.9644,,6240.00000,0.5146,,769.23076923076900,0.8929,,1.0,1.0000,,1.0000,0.0000,,26.00,21.00,4.2000,,,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,1.0,1.0000,,0.0000,0.0000,,-0.2369,,-0.6180,,0,0
201804,48201,"Harris, TX",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,6496550.000000,0.0000,4.6489,9294.00000,0.0000,1.0489,698.99935442220700,0.0000,1.7570,1.0,0.0000,0.0000,0.0000,,,467.00,31.50,0.0723,427.00,10.6750,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3874,2.4000,-0.3874,2.4000,0,0
201804,37031,"Carteret, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,1200050.000000,0.0000,,2950.00000,0.0000,,406.77966101694900,0.0000,,3.0,0.0000,,0.0000,,,342.00,31.50,0.1014,,,0.0,,,0.0,,,0.0,,,0.0,,,3.0,0.0000,,0.0000,0.0000,,0.0426,,0.0323,,0,0
201804,37129,"New Hanover, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,810050.000000,0.1234,0.3170,3120.00000,0.0970,-0.1081,264.72320376914000,0.0442,0.3358,1.0,0.0000,-0.8571,1.0000,0.0000,5.9979,24.00,-3.50,-0.1273,-183.50,-0.8843,0.0,,,0.0,,,0.0,,,1.0,,,2.0,1.0000,-0.7143,1.0000,1.0000,1.0000,-0.1412,-0.6846,0.1014,1.3971,1,0
201804,09001,"Fairfield, CT",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,3590050.000000,0.0000,1.2793,5337.00000,0.0000,0.0000,672.66254450065500,0.0000,1.9127,1.0,0.0000,-0.8000,0.0000,,-1.0000,445.00,31.50,0.0762,379.00,5.7424,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,-0.8000,0.0000,0.0000,0.0000,-0.3043,-0.9216,-0.3043,-0.6000,0,0
201804,17097,"Lake, IL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,185050.000000,-0.0080,,2376.00000,0.0000,,77.86195286195200,-0.0081,,1.0,0.0000,,1.0000,1.0000,,30.00,-145.25,-0.8288,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,-0.4215,,-0.4215,,0,0
201804,34013,"Essex, NJ",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,312050.000000,0.0081,0.3054,,,,,,,1.0,0.0000,-0.5000,1.0000,0.0000,0.0000,11.00,5.50,1.0000,3.50,0.4667,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,1.0,0.0000,-0.5000,0.0000,0.0000,0.0000,-0.8710,-0.9863,-0.9538,-0.9779,0,1
201804,23001,"Androscoggin, ME",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,200050.000000,0.0000,0.5394,6938.00000,0.0000,1.9398,28.82675122513600,0.0000,-0.4763,1.0,0.0000,0.0000,0.0000,,-1.0000,72.00,31.50,0.7778,61.00,5.5455,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,1.0,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3671,-0.5902,-0.3671,-0.5902,0,0
201804,13059,"Clarke, GA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,231050.000000,0.1999,,1632.00000,,,53.24754901960700,,,1.0,-0.3333,,0.0000,-1.0000,,54.25,20.75,0.6194,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,-0.3333,,0.0000,0.0000,,-0.6180,,-0.3933,,0,0
201804,05143,"Washington, AR",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,649050.000000,0.0000,,4043.00000,0.0000,,160.52436309671000,0.0000,,1.0,0.0000,,0.0000,,,75.00,31.50,0.7241,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,0.0556,,0.0556,,0,0
201804,11001,"District of Columbia, DC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,2750000.000000,0.5172,0.5942,4000.00000,0.0192,0.1268,641.82284980744500,-0.0728,0.1906,4.0,-0.8545,-0.7500,0.7500,1.4271,1.4000,27.00,-60.00,-0.6897,-59.00,-0.6860,4.0,-0.6000,-0.5000,0.0,,,0.0,,-1.0000,0.0,,-1.0000,4.0,-0.8545,-0.7895,0.0000,0.0000,-0.1875,-0.8772,-0.7855,-0.1233,-0.1688,1,0
201804,26047,"Emmet, MI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,2250050.000000,0.0000,,12000.00000,0.0000,,187.50000000000000,0.0000,,1.0,0.0000,,0.0000,-1.0000,,58.00,31.50,1.1887,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,-0.9785,,-0.9785,,0,0
201804,08113,"San Miguel, CO",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,2675050.000000,-0.0037,-0.1861,3630.00000,-0.1113,-0.2182,589.33685833884100,0.0204,-0.1339,6.0,-0.2500,0.2000,0.0000,-1.0000,,299.00,35.50,0.1347,-373.50,-0.5554,0.0,,,0.0,,,0.0,,,0.0,,,6.0,-0.2500,0.2000,0.0000,0.0000,0.0000,-0.4833,1.1250,-0.4419,0.3333,0,0
201804,33009,"Grafton, NH",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,464500.000000,-0.1768,-0.3355,3638.00000,-0.1458,-0.2545,123.84353020060700,-0.0510,-0.1354,2.0,1.0000,1.0000,0.5000,-0.5000,,39.00,10.50,0.3684,-361.00,-0.9025,0.0,,,0.0,,,0.0,,,0.0,,,2.0,1.0000,1.0000,0.0000,0.0000,0.0000,-0.5135,8.0000,-0.3571,8.0000,0,0
201804,42065,"Jefferson, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,329050.000000,0.0000,,3560.00000,0.0000,,92.41573033707800,0.0000,,1.0,0.0000,,0.0000,,,319.00,24.50,0.0832,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,0.1724,,0.2414,,0,0
201804,56039,"Teton, WY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,5800050.000000,0.5366,,7713.00000,0.3636,,751.97718138208200,0.2150,,1.0,-0.5000,,0.0000,,,268.00,7.00,0.0268,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,-0.5000,,0.0000,0.0000,,-0.7978,,-0.5909,,0,0
201804,12113,"Santa Rosa, FL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,392050.000000,0.2213,0.0623,2762.00000,0.0956,0.7263,141.92614047791400,0.1284,-0.3847,1.0,-0.3333,0.0000,0.0000,-1.0000,,89.00,47.00,1.1190,43.00,0.9348,0.0,,,0.0,,,0.0,,,0.0,,,1.0,-0.3333,0.0000,0.0000,0.0000,0.0000,-0.7284,-0.7634,-0.4824,-0.7634,0,0
201804,36059,"Nassau, NY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,3249550.000000,0.2869,0.0872,6500.00000,0.2846,0.2264,449.83333333333300,-0.3206,-0.2024,12.0,2.4286,5.0000,0.0000,,,92.50,-157.75,-0.6304,53.00,1.3418,0.0,,,0.0,,,0.0,,,0.0,,,12.0,2.4286,5.0000,0.0000,0.0000,0.0000,1.1157,5.7368,-0.2903,-0.0833,0,1
201804,36081,"Queens, NY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,1250049.500000,0.0000,-0.4624,2665.00000,-0.0309,-0.1167,417.95665634674900,-0.0354,0.4712,11.0,0.0476,0.1000,0.1818,-0.3635,-0.5455,81.00,13.00,0.1912,1.00,0.0125,0.0,-1.0000,-1.0000,0.0,,,0.0,,,1.0,0.0000,-0.5000,12.0,0.0435,0.0000,0.0909,-0.0043,-0.1091,-0.1386,-0.0155,-0.2432,-0.2821,0,1
201804,36085,"Richmond, NY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,838050.000000,0.0000,-0.5810,1976.00000,0.0000,-0.1624,424.08906882591000,0.0000,-0.4998,1.0,0.0000,0.0000,0.0000,,,291.00,31.50,0.1214,183.00,1.6944,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,-0.5600,0.3333,-0.4500,0,0
201804,06073,"San Diego, CA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,6195050.000000,0.6748,,11758.00000,2.3836,,526.87531893179100,-0.5051,,1.0,-0.5000,,0.0000,,,75.00,-120.00,-0.6154,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,-0.5000,,0.0000,0.0000,,-0.1139,,-0.3158,,0,0
201804,05119,"Pulaski, AR",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,79950.000000,0.0000,-0.1846,2124.00000,0.0000,0.0000,37.61770244821000,0.0000,-0.1847,1.0,0.0000,0.0000,0.0000,,,168.50,21.00,0.1424,130.50,3.4342,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2105,-0.1667,-0.1228,-0.0741,0,0
201804,23021,"Piscataquis, ME",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,119050.000000,0.0000,,,,,,,,0.5,-0.5000,,0.0000,,,177.00,17.50,0.1097,,,0.0,,,0.0,,,0.0,,,0.0,,,0.5,-0.5000,,0.0000,0.0000,,-0.6000,,-0.2667,,0,0
201804,37019,"Brunswick, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,695050.000000,0.0000,0.0000,3080.00000,0.0000,0.0000,225.64935064935000,0.0000,0.0000,1.0,0.0000,-0.6667,0.0000,,-1.0000,896.00,31.50,0.0364,876.00,43.8000,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,-0.6667,0.0000,0.0000,0.0000,0.3770,-0.2759,0.3770,1.2105,0,0
201804,51550,"Chesapeake city, VA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,350050.000000,-0.0278,,3000.00000,0.0000,,116.66666666666600,-0.0278,,1.0,0.0000,,0.0000,-1.0000,,38.00,28.00,2.8000,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,-0.1026,,-0.1026,,0,0
201804,20125,"Montgomery, KS",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,129950.000000,0.0000,0.0000,2542.00000,0.0000,0.0000,51.10149488591600,0.0000,0.0000,1.0,0.0000,0.0000,0.0000,,,431.00,31.50,0.0788,364.00,5.4328,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3571,-0.4706,-0.3571,-0.4706,0,0
201804,42119,"Union, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,294950.000000,0.0000,,4211.00000,0.0000,,70.03087152695300,0.0000,,1.0,0.0000,,0.0000,,,102.00,31.50,0.4468,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,-0.2000,,-0.2000,,0,0
201804,25017,"Middlesex, MA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,789050.000000,-0.6606,,1938.00000,-0.4956,,407.12074303405500,-0.3273,,1.0,,,1.0000,,,7.00,4.00,1.3333,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0000,,,2.8810,,,,0,0
201804,45049,"Hampton, SC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,260040.000000,0.0000,,3200.00000,0.0000,,81.24687500000000,0.0000,,1.0,0.0000,,0.0000,,,75.00,31.50,0.7241,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,-0.3333,,-0.3333,,0,0
201804,26005,"Allegan, MI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,799050.000000,0.0000,-0.0309,5962.00000,0.0000,0.0000,134.01543106340100,0.0000,-0.0310,1.0,0.0000,0.0000,0.0000,,-1.0000,360.00,31.50,0.0959,353.50,54.3846,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,1.0,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3846,-0.7447,-0.3846,-0.7447,0,0
201804,36087,"Rockland, NY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,725550.000000,-0.0811,-0.1258,3084.50000,-0.0257,-0.0765,242.31119738119100,-0.0212,-0.0248,3.0,-0.5000,2.0000,0.0000,-1.0000,,68.00,27.50,0.6790,-140.00,-0.6731,0.0,,,0.0,,,0.0,,,0.0,,,3.0,-0.5000,2.0000,0.0000,0.0000,0.0000,0.0270,7.1429,0.6522,2.1667,0,0
201804,12009,"Brevard, FL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,2198050.000000,0.0000,,6374.00000,0.0000,,344.83840602447400,0.0000,,3.0,-0.4000,,0.0000,,,126.00,15.50,0.1403,,,0.0,,,0.0,,,0.0,,,0.0,,,3.0,-0.4000,,0.0000,0.0000,,-0.6068,,-0.3548,,0,0
201804,42133,"York, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,49950.000000,0.0000,,2448.00000,0.0000,,20.38398692810400,0.0000,,0.0,-1.0000,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,-1.0000,,,,,-0.6441,,,,0,0
201804,42011,"Berks, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,75050.000000,0.0000,0.2519,2167.00000,-0.0139,0.0023,35.31453066143250,0.1065,0.3907,1.0,-0.9091,-0.8000,0.0000,-1.0000,-1.0000,116.00,24.50,0.2678,61.00,1.1091,0.0,-1.0000,,0.0,,,0.0,,,0.0,,-1.0000,1.0,-0.9091,-0.8889,0.0000,0.0000,-0.8000,-0.9921,-0.9756,-0.9286,-0.8519,1,0
201804,42077,"Lehigh, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,179550.000000,0.0000,0.4969,2422.50000,0.0000,-0.2109,72.75467045006100,0.0000,0.8628,2.0,0.0000,1.0000,0.0000,,,213.50,31.50,0.1731,59.50,0.3864,0.0,,,0.0,,,0.0,,,0.0,,,2.0,0.0000,1.0000,0.0000,0.0000,0.0000,-0.1982,2.2963,-0.2072,0.8333,0,0
201804,12086,"Miami-Dade, FL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,7497550.000000,-0.0164,0.0271,6867.00000,0.0000,0.0158,1200.70629782224800,0.0002,-0.0045,37.0,0.0000,0.0000,0.1351,-0.1666,-0.1666,145.00,-11.00,-0.0705,-20.00,-0.1212,4.0,0.0000,,0.0,,,0.0,-1.0000,-1.0000,5.0,0.6667,0.2500,42.0,0.0500,0.0244,0.1351,0.0541,0.0270,0.0388,0.7337,0.0297,0.6774,0,0
201804,12011,"Broward, FL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,6200050.000000,0.0000,-0.1672,5987.00000,0.0000,-0.1872,1094.97206703910600,0.0000,0.0141,4.0,0.0000,0.0000,0.0000,,,122.50,17.50,0.1667,-46.00,-0.2730,0.0,,,0.0,,,0.0,,,0.0,,,4.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0433,0.6532,-0.0408,0.5161,0,0
201804,32005,"Douglas, NV",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,895050.000000,0.0000,,3740.00000,0.0000,,239.30481283422400,0.0000,,1.0,0.0000,,0.0000,,,173.00,38.50,0.2862,,,0.0,,,0.0,,,0.0,,,0.0,-1.0000,,1.0,-0.3333,,0.0000,-0.5000,,-0.2676,,-0.2676,,0,0
201804,13015,"Bartow, GA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,189050.000000,0.0000,,5433.00000,0.0000,,34.78741027056800,0.0000,,2.0,0.0000,,0.0000,-1.0000,,60.00,31.50,1.1053,,,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,2.0,0.0000,,0.0000,0.0000,,-0.3244,,-0.3226,,0,0
