Month,ZipCode,ZipName,Property Type,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
201804,01001,"Agawam, MA",Condo/Townhome/Row Home/Co-Op,*,169000.000000,-0.0609,,27.0,0.1739,,38.50,0.0065,,8.0,0.0000,-0.3333,4.0,,,8.0,0.0000,,0.0,,,179059.0000,-0.0293,-0.0578,27.0,0.1739,0.4211,0.0000,0.0000,0.0000
201804,01002,"Amherst, MA",Condo/Townhome/Row Home/Co-Op,,191250.000000,-0.0512,-0.0785,16.0,-0.2195,-0.5000,86.00,-0.2037,0.1781,8.0,1.0000,0.0000,0.0,,,0.0,,-1.0000,0.0,,,223965.0000,-0.0298,0.0254,16.0,-0.2195,-0.5000,0.0000,0.0000,0.0000
201804,01007,"Belchertown, MA",Condo/Townhome/Row Home/Co-Op,*,262550.000000,0.0294,,9.0,0.0000,1.2500,91.50,0.3969,-0.3488,0.0,,,0.0,,,0.0,,,0.0,,,254155.0000,0.0856,-0.0849,9.0,0.0000,1.2500,0.0000,0.0000,0.0000
201804,01013,"Chicopee, MA",Condo/Townhome/Row Home/Co-Op,,123450.000000,-0.4257,0.1331,3.0,0.5000,-0.4000,20.00,-0.5604,-0.9010,4.0,,,0.0,,,0.0,,,0.0,,,137710.0000,-0.3354,-0.1339,3.0,0.5000,-0.4000,0.0000,0.0000,0.0000
201804,01020,"Chicopee, MA",Condo/Townhome/Row Home/Co-Op,,161000.000000,0.0915,0.4597,6.0,-0.1429,1.0000,18.00,0.2857,-0.2500,4.0,-0.3333,0.0000,0.0,,,4.0,1.0000,,0.0,,,152961.0000,0.1490,0.2492,6.0,-0.1429,1.0000,0.0000,0.0000,0.0000
201804,01022,"Chicopee, MA",Condo/Townhome/Row Home/Co-Op,*,149950.000000,0.2291,,7.0,0.1667,-0.2222,14.00,-0.6906,-0.8095,8.0,3.0000,1.0000,0.0,,,0.0,,-1.0000,0.0,,,141634.0000,0.0339,0.1478,7.0,0.1667,-0.2222,0.0000,0.0000,0.0000
201804,01027,"Easthampton, MA",Condo/Townhome/Row Home/Co-Op,*,369050.000000,0.3483,,3.0,-0.1429,-0.4000,37.00,1.8462,0.5417,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,362270.0000,0.3428,0.8148,3.0,-0.1429,-0.4000,0.0000,0.0000,0.0000
201804,01028,"East Longmeadow, MA",Condo/Townhome/Row Home/Co-Op,,372450.000000,-0.0915,0.0360,4.0,0.3333,-0.5000,260.00,-0.2250,2.8806,4.0,,,0.0,,,0.0,,-1.0000,0.0,,,373797.0000,-0.0497,-0.0481,4.0,0.3333,-0.5000,0.0000,0.0000,0.0000
201804,01030,"Feeding Hills, MA",Condo/Townhome/Row Home/Co-Op,*,181950.000000,0.0000,,1.0,0.0000,,60.00,0.4118,,0.0,,,0.0,,,0.0,,,0.0,,,181950.0000,0.0000,,1.0,0.0000,,0.0000,0.0000,
201804,01033,"Granby, MA",Condo/Townhome/Row Home/Co-Op,,139950.000000,0.0000,-0.0418,2.0,1.0000,-0.5000,107.00,0.1955,2.6897,0.0,,,0.0,,,0.0,,,0.0,,,142617.0000,0.0190,-0.0506,2.0,1.0000,-0.5000,0.0000,0.0000,0.0000
201804,01040,"Holyoke, MA",Condo/Townhome/Row Home/Co-Op,*,79950.000000,0.0000,,5.0,0.2500,,40.50,0.0000,,4.0,1.0000,0.0000,0.0,,,0.0,,,0.0,,,85501.0000,0.0978,-0.2992,5.0,0.2500,-0.2857,0.0000,0.0000,0.0000
201804,01056,"Ludlow, MA",Condo/Townhome/Row Home/Co-Op,*,289950.000000,-0.0173,0.0031,18.0,-0.0270,-0.1429,94.00,-0.5638,,4.0,,0.0000,0.0,,,0.0,,,0.0,,,278035.0000,-0.0486,0.0016,18.0,-0.0270,-0.1429,0.0000,0.0000,0.0000
201804,01057,"Monson, MA",Condo/Townhome/Row Home/Co-Op,,285050.000000,0.0000,0.0000,5.0,-0.3750,-0.4444,411.00,0.0967,7.7447,0.0,,,0.0,,,0.0,,,0.0,,,246033.0000,0.0238,-0.1015,5.0,-0.3750,-0.4444,0.0000,0.0000,0.0000
201804,01060,"Northampton, MA",Condo/Townhome/Row Home/Co-Op,*,309050.000000,0.0019,0.4455,22.0,-0.2000,-0.0833,100.00,-0.6317,,8.0,-0.2000,-0.5000,0.0,,,0.0,,,0.0,,,301333.0000,0.0243,0.1676,22.0,-0.2000,-0.0833,0.0000,0.0000,0.0000
201804,01062,"Florence, MA",Condo/Townhome/Row Home/Co-Op,,359950.000000,0.7993,0.0746,4.0,1.6667,-0.5000,34.00,-0.6951,-0.7952,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,408843.0000,0.7810,0.1959,4.0,1.6667,-0.5000,0.0000,0.0000,0.0000
201804,01069,"Palmer, MA",Condo/Townhome/Row Home/Co-Op,,249500.000000,0.0000,0.7201,2.0,0.0000,-0.5000,226.00,0.1216,3.0721,0.0,,,0.0,,,0.0,,,0.0,,,227105.0000,-0.0898,0.5052,2.0,0.0000,-0.5000,0.0000,0.0000,0.0000
201804,01073,"Southampton, MA",Condo/Townhome/Row Home/Co-Op,,265050.000000,1.3038,,1.0,0.0000,,4.00,-0.6667,,4.0,,,0.0,,,0.0,,,0.0,,,265050.0000,1.3037,,1.0,0.0000,,0.0000,0.0000,
201804,01075,"South Hadley, MA",Condo/Townhome/Row Home/Co-Op,,218050.000000,-0.2211,0.0905,13.0,0.3684,-0.5185,35.50,-0.8031,0.0758,4.0,1.0000,-0.5000,0.0,,,0.0,,-1.0000,0.0,,,234484.0000,-0.1042,-0.0313,13.0,0.3684,-0.5185,0.0000,0.0000,0.0000
201804,01077,"Southwick, MA",Condo/Townhome/Row Home/Co-Op,,307500.000000,0.0984,-0.0237,7.0,-0.1765,0.0000,124.00,-0.2089,-0.7298,4.0,,0.0000,0.0,,,0.0,,,0.0,,,280036.0000,0.0399,-0.0070,7.0,-0.1765,0.0000,0.0000,0.0000,0.0000
201804,01085,"Westfield, MA",Condo/Townhome/Row Home/Co-Op,,167050.000000,0.0659,0.0189,19.0,0.0857,-0.2400,45.00,0.1921,-0.4512,4.0,-0.6000,-0.5000,0.0,,,4.0,0.0000,-0.5000,0.0,,,198356.0000,0.0017,0.0083,19.0,0.0857,-0.2400,0.0000,0.0000,0.0000
201804,01089,"West Springfield, MA",Condo/Townhome/Row Home/Co-Op,*,284950.000000,-0.0087,,14.0,-0.0968,-0.2632,52.00,1.5366,0.4247,4.0,1.0000,-0.5000,0.0,,,4.0,1.0000,-0.5000,0.0,,,246957.0000,0.0328,0.0597,14.0,-0.0968,-0.2632,0.0000,0.0000,0.0000
201804,01095,"Wilbraham, MA",Condo/Townhome/Row Home/Co-Op,,322050.000000,-0.0598,0.0003,9.0,-0.1000,-0.3571,93.00,-0.0437,0.6034,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,333012.0000,-0.0288,0.0804,9.0,-0.1000,-0.3571,0.0000,0.0000,0.0000
201804,01106,"Longmeadow, MA",Condo/Townhome/Row Home/Co-Op,,218550.000000,-0.0068,0.2379,4.0,0.0000,0.3333,134.00,0.1404,4.5833,0.0,,,0.0,,,0.0,-1.0000,-1.0000,0.0,,,235106.0000,-0.0245,0.3685,4.0,0.0000,0.3333,0.0000,0.0000,0.0000
201804,01108,"Springfield, MA",Condo/Townhome/Row Home/Co-Op,,157550.000000,0.0000,-0.0308,1.0,-0.6667,-0.8000,221.00,3.6526,6.1290,0.0,,,0.0,,,0.0,,,0.0,,,174057.0000,-0.0768,0.0061,1.0,-0.6667,-0.8000,0.0000,0.0000,0.0000
201804,01129,"Springfield, MA",Condo/Townhome/Row Home/Co-Op,,129950.000000,0.0400,0.0396,2.0,-0.3333,-0.5000,128.00,-0.3025,6.5294,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,128824.0000,-0.0059,0.0299,2.0,-0.3333,-0.5000,0.0000,0.0000,0.0000
201804,01201,"Pittsfield, MA",Condo/Townhome/Row Home/Co-Op,,223207.000000,-0.0564,-0.0041,37.0,-0.0390,-0.1190,244.00,0.1482,0.3556,4.0,-0.3333,0.0000,0.0,,,0.0,-1.0000,-1.0000,5.0,0.6667,-0.1667,291581.0000,-0.0151,0.0891,42.0,0.0120,-0.1250,0.1351,0.0572,-0.0077
201804,01220,"Adams, MA",Condo/Townhome/Row Home/Co-Op,,215250.000000,0.2234,0.0798,1.0,-0.3333,-0.5000,226.00,0.0403,-0.0661,0.0,,,0.0,,,0.0,,,1.0,1.0000,,215250.0000,0.2233,0.0797,2.0,0.0000,0.0000,1.0000,0.6667,1.0000
201804,01226,"Dalton, MA",Condo/Townhome/Row Home/Co-Op,,550050.000000,0.6543,0.6540,0.0,-1.0000,-1.0000,213.00,0.4392,2.6724,0.0,,,0.0,,,0.0,,,2.0,1.0000,,550050.0000,0.5278,0.5661,2.0,-0.3333,0.0000,,,
201804,01230,"Great Barrington, MA",Condo/Townhome/Row Home/Co-Op,*,639050.000000,0.0000,0.0979,43.0,0.0118,0.4828,166.00,0.2029,,0.0,,-1.0000,0.0,,,0.0,,,2.0,-0.3333,1.0000,576253.0000,0.0004,0.0960,45.0,-0.0110,0.5000,0.0465,-0.0241,0.0120
201804,01237,"Lanesborough, MA",Condo/Townhome/Row Home/Co-Op,,249050.000000,0.0000,-0.0514,17.0,0.1333,0.3077,118.00,0.1401,-0.5874,4.0,1.0000,,0.0,,,0.0,,,2.0,1.0000,0.0000,315524.0000,0.1026,-0.0047,19.0,0.1875,0.2667,0.1176,0.0510,-0.0362
201804,01238,"Lee, MA",Condo/Townhome/Row Home/Co-Op,,527000.000000,0.0000,0.9515,3.0,-0.1429,-0.7273,261.00,-0.1581,0.5915,0.0,,-1.0000,0.0,,,0.0,,,2.0,0.3333,1.0000,651990.0000,0.0924,0.4649,5.0,0.0000,-0.5833,0.6667,0.2381,0.5758
201804,01240,"Lenox, MA",Condo/Townhome/Row Home/Co-Op,,644050.000000,-0.0228,0.0222,39.0,0.2000,-0.0250,259.50,0.0318,0.2878,8.0,1.0000,0.0000,0.0,,,0.0,,,5.0,0.1111,0.2500,796484.0000,-0.0737,-0.0710,44.0,0.1892,0.0000,0.1282,-0.0103,0.0282
201804,01247,"North Adams, MA",Condo/Townhome/Row Home/Co-Op,,116050.000000,0.0557,-0.0637,5.0,0.4286,-0.1667,47.00,-0.2199,-0.5053,0.0,,,0.0,,,0.0,,,3.0,1.0000,0.5000,146049.0000,-0.1005,0.0495,8.0,0.6000,0.0000,0.6000,0.1714,0.2667
201804,01262,"Stockbridge, MA",Condo/Townhome/Row Home/Co-Op,,324950.000000,-0.0125,-0.3160,13.0,0.1818,-0.0714,139.50,-0.2250,0.1205,4.0,1.0000,0.0000,0.0,,,0.0,,,2.0,0.0000,-0.5000,421508.0000,0.0009,-0.0700,15.0,0.1538,-0.1667,0.1538,-0.0280,-0.1319
201804,01267,"Williamstown, MA",Condo/Townhome/Row Home/Co-Op,,790050.000000,-0.0063,0.3166,13.0,0.0400,0.1818,323.00,0.0110,1.3237,0.0,,,0.0,,,0.0,,,2.0,0.0000,0.0000,725284.0000,-0.0158,0.2195,15.0,0.0345,0.1538,0.1538,-0.0062,-0.0280
201804,01301,"Greenfield, MA",Condo/Townhome/Row Home/Co-Op,*,169550.000000,0.0000,0.2154,9.0,0.0000,-0.5000,170.00,0.2274,,0.0,,-1.0000,0.0,,,0.0,,-1.0000,0.0,,,173334.0000,0.0070,0.0716,9.0,0.0000,-0.5000,0.0000,0.0000,0.0000
201804,01331,"Athol, MA",Condo/Townhome/Row Home/Co-Op,*,99050.000000,-0.2201,,1.0,-0.5000,0.0000,193.00,0.9204,1.2976,0.0,,,0.0,,,0.0,,,0.0,,,104640.0000,-0.1761,0.3374,1.0,-0.5000,0.0000,0.0000,0.0000,0.0000
201804,01373,"South Deerfield, MA",Condo/Townhome/Row Home/Co-Op,*,225050.000000,0.0000,0.0719,3.0,0.0000,0.0000,118.00,0.0977,,0.0,,,0.0,,,0.0,,,0.0,,,256925.0000,-0.0493,0.2030,3.0,0.0000,0.0000,0.0000,0.0000,0.0000
201804,01420,"Fitchburg, MA",Condo/Townhome/Row Home/Co-Op,*,209500.000000,0.0478,,10.0,-0.4118,-0.4444,51.00,0.4783,0.0515,8.0,1.0000,0.0000,0.0,,,0.0,-1.0000,-1.0000,0.0,,,194474.0000,0.0523,0.2654,10.0,-0.4118,-0.4444,0.0000,0.0000,0.0000
201804,01430,"Ashburnham, MA",Condo/Townhome/Row Home/Co-Op,,259800.000000,0.0000,0.1920,3.0,0.0000,-0.2500,93.00,0.5122,-0.5991,0.0,,,0.0,,,0.0,-1.0000,,0.0,,,256517.0000,-0.0070,0.1729,3.0,0.0000,-0.2500,0.0000,0.0000,0.0000
201804,01432,"Ayer, MA",Condo/Townhome/Row Home/Co-Op,,239050.000000,-0.3538,-0.3538,4.0,0.1429,-0.4286,24.00,-0.5200,-0.3846,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,275550.0000,-0.0697,-0.1136,4.0,0.1429,-0.4286,0.0000,0.0000,0.0000
201804,01440,"Gardner, MA",Condo/Townhome/Row Home/Co-Op,,228050.000000,0.3456,1.0262,2.0,0.0000,-0.3333,33.00,1.6400,2.8824,0.0,-1.0000,-1.0000,0.0,,,0.0,,,0.0,,,193965.0000,0.0784,0.6423,2.0,0.0000,-0.3333,0.0000,0.0000,0.0000
201804,01450,"Groton, MA",Condo/Townhome/Row Home/Co-Op,,426475.000000,-0.0819,-0.0778,6.0,-0.1429,-0.2500,81.50,-0.2419,-0.3682,4.0,,,0.0,,,0.0,,,0.0,,,400568.0000,-0.0688,-0.1900,6.0,-0.1429,-0.2500,0.0000,0.0000,0.0000
201804,01451,"Harvard, MA",Condo/Townhome/Row Home/Co-Op,,469050.000000,0.0218,0.0043,4.0,-0.2727,1.0000,32.00,-0.2381,3.2667,0.0,-1.0000,-1.0000,0.0,,,0.0,,,0.0,,,491363.0000,0.0686,0.0580,4.0,-0.2727,1.0000,0.0000,0.0000,0.0000
201804,01452,"Hubbardston, MA",Condo/Townhome/Row Home/Co-Op,*,243450.000000,-0.0395,,6.0,0.0000,,84.00,0.4609,,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,249905.0000,-0.0139,0.1815,6.0,0.0000,1.0000,0.0000,0.0000,0.0000
201804,01453,"Leominster, MA",Condo/Townhome/Row Home/Co-Op,,159950.000000,-0.0045,-0.3334,14.0,-0.2632,-0.5625,20.00,0.0811,-0.7333,8.0,-0.5556,1.0000,0.0,,,4.0,,0.0000,0.0,,,187663.0000,0.0754,-0.0750,14.0,-0.2632,-0.5625,0.0000,0.0000,0.0000
201804,01460,"Littleton, MA",Condo/Townhome/Row Home/Co-Op,,395300.000000,-0.0180,0.1798,2.0,0.0000,1.0000,105.00,0.2000,3.3750,0.0,,,0.0,,,0.0,,,0.0,,,376683.0000,-0.0643,0.1175,2.0,0.0000,1.0000,0.0000,0.0000,0.0000
201804,01463,"Pepperell, MA",Condo/Townhome/Row Home/Co-Op,,304950.000000,0.2635,0.2979,4.0,0.6000,0.3333,25.50,1.2174,-0.5189,4.0,1.0000,,0.0,,,0.0,,,0.0,,,288923.0000,0.1465,0.1367,4.0,0.6000,0.3333,0.0000,0.0000,0.0000
201804,01464,"Shirley, MA",Condo/Townhome/Row Home/Co-Op,,179525.000000,-0.0551,0.0438,2.0,1.0000,0.0000,22.50,2.0000,-0.6739,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,177322.0000,-0.0668,0.0398,2.0,1.0000,0.0000,0.0000,0.0000,0.0000
201804,01468,"Templeton, MA",Condo/Townhome/Row Home/Co-Op,*,126650.000000,-0.2883,,2.0,-0.3333,-0.6667,41.00,0.1631,-0.3692,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,138943.0000,-0.1928,-0.0268,2.0,-0.3333,-0.6667,0.0000,0.0000,0.0000
201804,01469,"Townsend, MA",Condo/Townhome/Row Home/Co-Op,,65050.000000,0.0000,0.1422,0.0,-1.0000,-1.0000,4.00,-0.3333,-0.8889,0.0,,,0.0,,,0.0,,,0.0,,,65050.0000,-0.0051,0.1422,0.0,-1.0000,-1.0000,,,
201804,01501,"Auburn, MA",Condo/Townhome/Row Home/Co-Op,*,240050.000000,0.0023,-0.2497,10.0,-0.1304,-0.0909,59.00,0.1185,,4.0,0.0000,0.0000,0.0,,,0.0,-1.0000,,0.0,,,265149.0000,-0.0070,-0.0343,10.0,-0.1304,-0.0909,0.0000,0.0000,0.0000
201804,01504,"Blackstone, MA",Condo/Townhome/Row Home/Co-Op,,199950.000000,0.1548,0.1429,3.0,0.2000,0.5000,31.00,-0.2619,-0.5407,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,177435.0000,0.0528,0.0199,3.0,0.2000,0.5000,0.0000,0.0000,0.0000
201804,01505,"Boylston, MA",Condo/Townhome/Row Home/Co-Op,*,323950.000000,-0.2465,0.5496,1.0,0.0000,0.0000,17.50,2.1818,,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,366350.0000,-0.1480,0.9707,1.0,0.0000,0.0000,0.0000,0.0000,0.0000
201804,01507,"Charlton, MA",Condo/Townhome/Row Home/Co-Op,,275050.000000,0.0000,1.0004,1.0,0.0000,-0.5000,65.00,0.9403,1.1311,0.0,,,0.0,,,0.0,,,0.0,,,275050.0000,0.0815,0.8925,1.0,0.0000,-0.5000,0.0000,0.0000,0.0000
201804,01510,"Clinton, MA",Condo/Townhome/Row Home/Co-Op,,296450.000000,0.0791,0.2102,17.0,0.3077,0.3077,61.00,0.1402,-0.3613,12.0,1.0000,2.0000,4.0,,,0.0,-1.0000,,0.0,,,288039.0000,0.1007,0.0895,17.0,0.3077,0.3077,0.0000,0.0000,0.0000
201804,01516,"Douglas, MA",Condo/Townhome/Row Home/Co-Op,,249999.500000,0.2498,-0.0097,6.0,-0.1429,2.0000,130.00,0.9697,-0.6171,0.0,,,0.0,,,0.0,,,0.0,,,248157.0000,0.0662,-0.0209,6.0,-0.1429,2.0000,0.0000,0.0000,0.0000
201804,01518,"Fiskdale, MA",Condo/Townhome/Row Home/Co-Op,,165049.500000,-0.1801,-0.4761,1.0,-0.3333,0.0000,25.00,0.9231,0.7241,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,165376.0000,-0.2391,-0.4751,1.0,-0.3333,0.0000,0.0000,0.0000,0.0000
201804,01519,"Grafton, MA",Condo/Townhome/Row Home/Co-Op,,235050.000000,-0.2165,-0.0872,4.0,0.1429,-0.2000,14.00,-0.9044,-0.7500,4.0,,,0.0,,,0.0,,,0.0,,,278540.0000,-0.0647,0.0232,4.0,0.1429,-0.2000,0.0000,0.0000,0.0000
201804,01520,"Holden, MA",Condo/Townhome/Row Home/Co-Op,*,287450.000000,0.2104,,5.0,0.0000,,48.00,-0.6779,,8.0,3.0000,,0.0,,,0.0,-1.0000,,0.0,,,283426.0000,0.0450,-0.1686,5.0,0.0000,0.6667,0.0000,0.0000,0.0000
201804,01523,"Lancaster, MA",Condo/Townhome/Row Home/Co-Op,,150500.000000,-0.0178,-0.5144,1.0,-0.3333,0.0000,52.00,4.2000,-0.6556,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,149287.0000,-0.0258,-0.5218,1.0,-0.3333,0.0000,0.0000,0.0000,0.0000
201804,01524,"Leicester, MA",Condo/Townhome/Row Home/Co-Op,,314950.000000,0.0244,0.0500,4.0,-0.2727,-0.5556,411.00,2.6372,1.6262,0.0,,,0.0,,,0.0,,,0.0,,,317035.0000,0.1115,0.1044,4.0,-0.2727,-0.5556,0.0000,0.0000,0.0000
201804,01527,"Millbury, MA",Condo/Townhome/Row Home/Co-Op,,344950.000000,0.0036,0.0781,12.0,0.1429,-0.2500,39.50,-0.4191,-0.8054,4.0,0.0000,0.0000,4.0,,,0.0,,,0.0,,,323188.0000,-0.0133,0.0790,12.0,0.1429,-0.2500,0.0000,0.0000,0.0000
201804,01532,"Northborough, MA",Condo/Townhome/Row Home/Co-Op,,382450.000000,0.1953,0.1249,3.0,0.5000,-0.7273,11.00,-0.7349,-0.6563,4.0,1.0000,-0.5000,0.0,,,0.0,,,0.0,,,420132.0000,0.1093,0.2131,3.0,0.5000,-0.7273,0.0000,0.0000,0.0000
201804,01534,"Northbridge, MA",Condo/Townhome/Row Home/Co-Op,*,313700.000000,-0.1955,,1.5,-0.2500,,12.50,0.2500,,4.0,,,0.0,,,0.0,,,0.0,,,319742.0000,-0.0894,0.2028,1.5,-0.2500,-0.5000,0.0000,0.0000,0.0000
201804,01535,"North Brookfield, MA",Condo/Townhome/Row Home/Co-Op,*,110050.000000,-0.0825,,1.0,0.0000,0.0000,171.00,0.1140,14.5455,0.0,,,0.0,,,0.0,,,0.0,,,125030.0000,0.0423,-0.3418,1.0,0.0000,0.0000,0.0000,0.0000,0.0000
201804,01536,"North Grafton, MA",Condo/Townhome/Row Home/Co-Op,,302450.000000,0.1037,-0.1742,3.0,-0.2500,-0.5714,12.00,-0.2381,-0.3333,4.0,0.0000,-0.6667,0.0,,,0.0,,,0.0,,,319888.0000,0.0086,-0.1258,3.0,-0.2500,-0.5714,0.0000,0.0000,0.0000
201804,01537,"North Oxford, MA",Condo/Townhome/Row Home/Co-Op,,179950.000000,-0.3208,-0.2144,3.0,2.0000,-0.2500,132.00,-0.3577,2.1429,0.0,,,0.0,,,0.0,,,0.0,,,194990.0000,-0.2121,-0.0368,3.0,2.0000,-0.2500,0.0000,0.0000,0.0000
201804,01540,"Oxford, MA",Condo/Townhome/Row Home/Co-Op,,179950.000000,0.0000,0.0399,1.0,0.0000,0.0000,64.00,0.0407,8.8462,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,174150.0000,-0.0323,0.1319,1.0,0.0000,0.0000,0.0000,0.0000,0.0000
201804,01543,"Rutland, MA",Condo/Townhome/Row Home/Co-Op,*,212550.000000,-0.1049,0.3181,2.0,-0.5556,-0.3333,59.00,1.3600,,0.0,-1.0000,-1.0000,0.0,,,4.0,,,0.0,,,179682.0000,-0.1242,0.3466,2.0,-0.5556,-0.3333,0.0000,0.0000,0.0000
201804,01545,"Shrewsbury, MA",Condo/Townhome/Row Home/Co-Op,,399950.000000,0.1268,-0.0269,12.0,-0.1429,-0.3684,27.00,-0.2703,-0.1000,12.0,0.5000,0.0000,0.0,,,0.0,,-1.0000,0.0,,,387672.0000,0.0207,-0.0300,12.0,-0.1429,-0.3684,0.0000,0.0000,0.0000
201804,01550,"Southbridge, MA",Condo/Townhome/Row Home/Co-Op,,115950.000000,-0.3557,0.0087,3.0,0.5000,0.5000,20.00,-0.6444,-0.6296,4.0,1.0000,,0.0,,,0.0,,,0.0,,,118290.0000,-0.2901,-0.0841,3.0,0.5000,0.5000,0.0000,0.0000,0.0000
201804,01560,"South Grafton, MA",Condo/Townhome/Row Home/Co-Op,,315050.000000,-0.1247,-0.0997,11.0,0.8333,0.8333,13.00,-0.4286,-0.4348,8.0,0.3333,1.0000,0.0,,,0.0,,,0.0,,,298096.0000,-0.1119,-0.0245,11.0,0.8333,0.8333,0.0000,0.0000,0.0000
201804,01562,"Spencer, MA",Condo/Townhome/Row Home/Co-Op,*,153950.000000,0.0000,-0.2667,2.0,0.0000,0.0000,109.00,0.2899,,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,153350.0000,-0.0018,-0.2331,2.0,0.0000,0.0000,0.0000,0.0000,0.0000
201804,01564,"Sterling, MA",Condo/Townhome/Row Home/Co-Op,,372169.000000,-0.0159,0.0192,4.0,-0.2000,-0.6364,394.00,0.0854,11.7097,0.0,,,0.0,,,0.0,,,0.0,,,370399.0000,-0.0006,0.0633,4.0,-0.2000,-0.6364,0.0000,0.0000,0.0000
201804,01566,"Sturbridge, MA",Condo/Townhome/Row Home/Co-Op,,215000.000000,-0.2455,0.0002,3.0,0.5000,-0.2500,24.00,-0.6800,-0.0769,0.0,,,0.0,,,0.0,,,0.0,,,227060.0000,-0.2067,-0.0109,3.0,0.5000,-0.2500,0.0000,0.0000,0.0000
201804,01568,"Upton, MA",Condo/Townhome/Row Home/Co-Op,,534950.000000,0.0000,0.0094,9.0,-0.1000,-0.4000,439.00,0.0773,4.8533,0.0,,,0.0,,,0.0,,,0.0,,,534587.0000,0.0123,0.0293,9.0,-0.1000,-0.4000,0.0000,0.0000,0.0000
201804,01569,"Uxbridge, MA",Condo/Townhome/Row Home/Co-Op,*,336375.000000,0.0195,0.1598,20.0,-0.1489,-0.3333,56.00,0.0874,,4.0,0.0000,-0.7500,0.0,,,4.0,0.0000,0.0000,0.0,,,303865.0000,0.0329,0.0652,20.0,-0.1489,-0.3333,0.0000,0.0000,0.0000
201804,01570,"Webster, MA",Condo/Townhome/Row Home/Co-Op,*,267250.000000,0.2729,,7.0,0.1667,0.4000,45.00,1.0930,1.2500,4.0,1.0000,0.0000,0.0,,,0.0,-1.0000,,0.0,,,254809.0000,0.1548,0.3256,7.0,0.1667,0.4000,0.0000,0.0000,0.0000
201804,01571,"Dudley, MA",Condo/Townhome/Row Home/Co-Op,,171000.000000,0.2219,1.7782,2.0,3.0000,0.0000,11.50,10.5000,0.0455,4.0,1.0000,,0.0,,,0.0,,,0.0,,,170527.0000,0.2184,1.7780,2.0,3.0000,0.0000,0.0000,0.0000,0.0000
201804,01581,"Westborough, MA",Condo/Townhome/Row Home/Co-Op,,440650.000000,0.1093,0.0948,11.0,0.2941,0.1000,16.00,-0.2889,-0.6522,8.0,0.3333,0.0000,0.0,,,0.0,,,0.0,,,453303.0000,0.0907,0.1177,11.0,0.2941,0.1000,0.0000,0.0000,0.0000
201804,01583,"West Boylston, MA",Condo/Townhome/Row Home/Co-Op,*,268550.000000,-0.0183,,10.0,0.5385,,24.50,-0.1967,,8.0,1.0000,,0.0,,,0.0,,,0.0,,,244717.0000,-0.0123,-0.1276,10.0,0.5385,1.0000,0.0000,0.0000,0.0000
201804,01588,"Whitinsville, MA",Condo/Townhome/Row Home/Co-Op,,176000.000000,0.0356,0.0667,7.0,0.2727,-0.4167,17.00,-0.3131,-0.5854,8.0,1.0000,1.0000,0.0,,,0.0,-1.0000,,0.0,,,153078.0000,-0.1359,-0.0989,7.0,0.2727,-0.4167,0.0000,0.0000,0.0000
201804,01590,"Sutton, MA",Condo/Townhome/Row Home/Co-Op,,517450.000000,0.5001,-0.0327,9.0,0.0000,-0.1000,61.00,0.7810,0.4878,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,467773.0000,0.0658,-0.0595,9.0,0.0000,-0.1000,0.0000,0.0000,0.0000
201804,01602,"Worcester, MA",Condo/Townhome/Row Home/Co-Op,*,239950.000000,0.0818,0.3148,2.0,-0.3333,-0.3333,39.00,1.4375,,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,227387.0000,0.0566,0.2309,2.0,-0.3333,-0.3333,0.0000,0.0000,0.0000
201804,01603,"Worcester, MA",Condo/Townhome/Row Home/Co-Op,*,152450.000000,0.1562,,4.0,-0.2000,-0.4286,20.50,-0.2807,-0.6940,0.0,-1.0000,,0.0,,,0.0,-1.0000,,0.0,,,147141.0000,0.1587,0.2428,4.0,-0.2000,-0.4286,0.0000,0.0000,0.0000
