Month,ZipCode,ZipName,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
2018-04-01 00:00:00,01001,"Agawam, MA",*,234950.000000,-0.0260,,59.0,0.0261,,52.50,0.1667,,20.0,0.1111,0.0000,4.0,,,28.0,1.3333,2.5000,1.0,0.0000,0.0000,271588.0000,-0.0564,0.1496,60.0,0.0256,0.3333,0.0169,-0.0004,-0.0058
2018-04-01 00:00:00,01002,"Amherst, MA",,429950.000000,0.2027,0.2110,89.0,0.1867,-0.1442,51.50,-0.4758,-0.2077,32.0,0.1429,-0.2727,0.0,,,12.0,2.0000,0.0000,0.0,,,478218.0000,0.0388,0.1782,89.0,0.1867,-0.1442,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01005,"Barre, MA",,246050.000000,0.0200,0.1719,15.0,-0.0323,-0.2105,52.00,0.2455,0.0297,8.0,0.3333,-0.3333,0.0,,,0.0,-1.0000,-1.0000,0.0,,,270309.0000,0.0857,0.1812,15.0,-0.0323,-0.2105,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01007,"Belchertown, MA",*,295800.000000,-0.0380,,74.0,-0.0199,0.0000,66.00,0.0233,0.3750,20.0,-0.2308,0.0000,0.0,,,8.0,-0.4286,0.0000,0.0,,,331972.0000,0.0111,-0.0176,74.0,-0.0199,0.0000,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01008,"Blandford, MA",*,232050.000000,0.1140,-0.2861,6.0,0.0909,,43.50,0.2889,-0.5896,0.0,,,0.0,,,0.0,,,3.0,0.0000,2.0000,265835.0000,0.1902,-0.1374,9.0,0.0588,-0.3077,0.5000,-0.0455,0.4167
2018-04-01 00:00:00,01010,"Brimfield, MA",,265050.000000,0.0499,-0.0309,15.0,-0.1667,0.3636,59.00,-0.2185,0.5946,4.0,0.0000,0.0000,0.0,,,0.0,,,0.0,,,377044.0000,0.0691,0.0855,15.0,-0.1667,0.3636,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01013,"Chicopee, MA",,179500.000000,0.0043,0.0882,28.0,-0.1111,-0.3171,47.00,-0.0053,-0.2985,16.0,0.6000,0.0000,0.0,,,12.0,5.0000,2.0000,0.0,,,172094.0000,-0.0394,-0.0403,28.0,-0.1111,-0.3171,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01020,"Chicopee, MA",,189950.000000,-0.0131,0.0556,49.0,-0.1833,-0.1250,45.00,-0.0217,-0.0722,36.0,0.5000,0.2857,0.0,,,12.0,-0.4000,-0.4000,0.0,,,204608.0000,0.0188,0.0433,49.0,-0.1833,-0.1250,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01022,"Chicopee, MA",*,143050.000000,0.1723,,7.0,0.1667,-0.2222,18.00,-0.6022,-0.7534,8.0,3.0000,1.0000,0.0,,,0.0,,-1.0000,0.0,,,140230.0000,0.0217,0.1348,7.0,0.1667,-0.2222,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01027,"Easthampton, MA",*,337450.000000,0.2213,,26.0,0.3000,-0.0370,25.50,0.3077,-0.0893,20.0,0.4286,0.0000,0.0,,,4.0,1.0000,0.0000,0.0,,,340529.0000,0.0520,0.1833,26.0,0.3000,-0.0370,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01028,"East Longmeadow, MA",,375050.000000,0.1280,0.1197,65.0,0.1304,-0.0714,46.00,-0.4524,0.0575,24.0,0.0909,-0.2500,0.0,,,28.0,1.3333,0.1667,0.0,,,411042.0000,0.0257,0.1037,65.0,0.1304,-0.0714,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01030,"Feeding Hills, MA",*,255000.000000,-0.0642,0.0202,22.0,0.0476,0.0476,44.50,0.1056,,8.0,-0.3333,-0.5000,0.0,,,4.0,0.0000,-0.5000,0.0,,,299897.0000,0.0196,0.1355,22.0,0.0476,0.0476,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01033,"Granby, MA",,369950.000000,-0.0681,0.1563,32.0,0.2075,0.1034,71.00,-0.4652,0.2034,12.0,0.2000,0.5000,0.0,,,4.0,,-0.5000,0.0,,,341028.0000,-0.0889,0.0493,32.0,0.2075,0.1034,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01034,"Granville, MA",*,338550.000000,-0.0973,0.1287,17.0,0.1724,-0.4516,183.00,-0.1286,,4.0,-0.3333,0.0000,0.0,,,4.0,,,0.0,,,537136.0000,-0.1929,0.3850,17.0,0.1724,-0.4516,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01035,"Hadley, MA",,424050.000000,-0.2107,-0.2921,20.0,0.1111,0.0000,79.50,0.0890,0.5000,8.0,1.0000,1.0000,0.0,,,0.0,,-1.0000,0.0,,,617409.0000,-0.0756,0.1167,20.0,0.1111,0.0000,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01036,"Hampden, MA",,297450.000000,-0.0506,-0.2832,19.0,0.1875,0.1176,33.50,-0.1184,-0.5180,8.0,-0.2000,0.0000,0.0,,,8.0,1.0000,,0.0,,,328953.0000,-0.0692,-0.1927,19.0,0.1875,0.1176,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01040,"Holyoke, MA",*,209950.000000,0.1063,,29.0,0.1154,,26.00,-0.1545,,20.0,0.0000,-0.3750,0.0,,,4.0,1.0000,-0.8333,1.0,0.0000,0.0000,229242.0000,0.1461,0.1303,30.0,0.1111,-0.5455,0.0345,-0.0040,0.0191
2018-04-01 00:00:00,01050,"Huntington, MA",,199950.000000,0.0526,-0.0126,10.0,0.0000,0.1111,84.50,0.2115,-0.0506,4.0,-0.3333,0.0000,0.0,,,4.0,-0.3333,,5.0,0.2500,0.2500,278968.0000,0.0231,0.4307,15.0,0.0714,0.1538,0.5000,0.1000,0.0556
2018-04-01 00:00:00,01056,"Ludlow, MA",*,289050.000000,0.0286,0.0910,69.0,0.1220,0.0781,47.00,-0.5013,,28.0,0.4000,0.0000,0.0,,,12.0,-0.4000,-0.4000,0.0,,,287067.0000,0.0130,0.0242,69.0,0.1220,0.0781,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01057,"Monson, MA",,254000.000000,0.0948,-0.0397,26.0,-0.0714,-0.2973,73.00,0.0139,0.5532,8.0,-0.2000,-0.3333,0.0,,,8.0,0.3333,0.0000,0.0,,,266224.0000,0.1273,0.0917,26.0,-0.0714,-0.2973,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01060,"Northampton, MA",*,363950.000000,0.0550,0.0782,46.0,-0.0980,-0.0612,85.00,-0.5355,,16.0,-0.2000,-0.5000,0.0,,,8.0,1.0000,0.0000,0.0,,,475644.0000,0.0248,0.2436,46.0,-0.0980,-0.0612,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01062,"Florence, MA",,399950.000000,0.0327,0.1643,25.0,0.6667,0.0000,36.50,-0.7020,-0.0519,20.0,4.0000,0.2500,0.0,,,4.0,1.0000,0.0000,0.0,,,451181.0000,0.0552,0.1070,25.0,0.6667,0.0000,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01069,"Palmer, MA",,220000.000000,0.0172,0.1637,27.0,-0.0182,-0.2500,44.50,-0.2227,-0.1982,12.0,0.0000,-0.2500,0.0,,,4.0,-0.3333,0.0000,0.0,,,221249.0000,-0.0137,0.1566,27.0,-0.0182,-0.2500,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01073,"Southampton, MA",,479050.000000,0.0058,0.3125,26.0,0.1818,0.4444,67.00,-0.5109,0.4725,8.0,0.3333,0.0000,0.0,,,0.0,-1.0000,-1.0000,0.0,,,458271.0000,0.0143,0.3170,26.0,0.1818,0.4444,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01075,"South Hadley, MA",,269950.000000,0.0093,-0.0851,36.0,0.0000,-0.3684,35.00,-0.4717,-0.1250,20.0,0.2500,-0.1667,0.0,,,4.0,-0.5000,-0.5000,0.0,,,290391.0000,-0.0243,0.0118,36.0,0.0000,-0.3684,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01077,"Southwick, MA",,324950.000000,0.0115,0.0656,44.0,0.1429,0.0233,88.50,-0.3949,0.3409,24.0,1.4000,0.2000,0.0,,,12.0,0.5000,2.0000,1.0,0.0000,0.0000,415037.0000,0.0381,0.1101,45.0,0.1392,0.0227,0.0227,-0.0032,-0.0005
2018-04-01 00:00:00,01082,"Ware, MA",,200000.000000,0.0880,0.0003,27.0,0.2000,-0.5345,38.00,0.3571,-0.5476,20.0,0.6667,0.6667,0.0,,,4.0,1.0000,-0.7500,0.0,,,239063.0000,0.1401,0.0982,27.0,0.2000,-0.5345,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01085,"Westfield, MA",,263550.000000,0.0701,0.0779,98.0,0.0000,-0.0297,48.00,-0.0400,-0.0588,44.0,0.1000,0.0000,0.0,,,28.0,0.4000,0.4000,3.0,0.5000,2.0000,297684.0000,0.0495,0.0921,101.0,0.0100,-0.0098,0.0306,0.0102,0.0207
2018-04-01 00:00:00,01089,"West Springfield, MA",*,269950.000000,0.0862,,53.0,-0.0536,-0.1719,41.00,0.3016,0.0513,32.0,0.1429,0.1429,0.0,,,12.0,-0.1429,-0.5714,0.0,,,330662.0000,0.0779,0.2347,53.0,-0.0536,-0.1719,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01095,"Wilbraham, MA",,334950.000000,0.0275,0.0402,61.0,0.1296,-0.1408,45.00,-0.1928,0.0976,32.0,1.0000,0.0000,0.0,,,16.0,1.0000,0.0000,0.0,,,349016.0000,0.0322,0.0316,61.0,0.1296,-0.1408,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01098,"Worthington, MA",,229050.000000,-0.0803,-0.1792,9.0,0.1250,-0.4000,122.50,-0.3797,-0.2794,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,270595.0000,0.0055,-0.1857,9.0,0.1250,-0.4000,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01104,"Springfield, MA",*,146500.000000,0.0103,0.1274,34.0,0.2830,0.0968,25.00,-0.0991,,28.0,0.1667,2.5000,0.0,,,4.0,0.0000,-0.5000,2.0,1.0000,0.0000,152893.0000,0.0000,0.1007,36.0,0.3091,0.0909,0.0588,0.0211,-0.0057
2018-04-01 00:00:00,01106,"Longmeadow, MA",,362000.000000,-0.0651,0.0343,73.0,0.1318,-0.1205,40.00,0.0191,0.0256,44.0,0.5714,0.1000,0.0,,,20.0,0.2500,-0.2857,1.0,0.0000,0.0000,408064.0000,0.0103,-0.0756,74.0,0.1298,-0.1190,0.0137,-0.0018,0.0017
2018-04-01 00:00:00,01108,"Springfield, MA",,162500.000000,-0.0211,0.1695,31.0,0.1071,-0.2955,35.50,-0.2240,-0.4662,8.0,-0.5556,-0.6667,0.0,,,8.0,0.0000,1.0000,0.0,,,176817.0000,-0.0393,0.1748,31.0,0.1071,-0.2955,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01109,"Springfield, MA",,129950.000000,0.0242,0.1203,46.0,-0.0108,0.0222,58.00,-0.2564,-0.2368,20.0,-0.0909,0.0000,0.0,-1.0000,,12.0,0.0000,0.5000,2.0,0.0000,0.0000,134386.0000,0.0096,0.0546,48.0,-0.0103,0.0213,0.0435,0.0005,-0.0010
2018-04-01 00:00:00,01118,"Springfield, MA",,172250.000000,-0.0012,0.0830,31.0,-0.0462,-0.2250,23.00,-0.3083,-0.0980,32.0,0.6000,-0.1111,0.0,,,8.0,0.3333,0.0000,0.0,,,177118.0000,0.0257,0.1037,31.0,-0.0462,-0.2250,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01119,"Springfield, MA",*,180037.000000,-0.0135,,18.0,-0.0270,-0.4000,31.00,-0.1622,-0.5231,16.0,0.3333,0.3333,0.0,,,4.0,-0.3333,0.0000,0.0,,,182598.0000,-0.0166,0.1679,18.0,-0.0270,-0.4000,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01129,"Springfield, MA",,184561.000000,0.0854,0.1981,18.0,0.0588,0.0000,27.00,-0.6505,0.0000,12.0,0.0000,0.5000,0.0,,,0.0,-1.0000,-1.0000,1.0,0.0000,0.0000,177312.0000,0.0201,-0.0217,19.0,0.0556,0.0000,0.0556,-0.0033,0.0000
2018-04-01 00:00:00,01151,"Indian Orchard, MA",,144950.000000,0.1146,0.0940,7.0,-0.0667,-0.5333,45.00,-0.0164,0.3235,4.0,0.0000,0.0000,0.0,,,4.0,1.0000,0.0000,0.0,,,146639.0000,0.0575,0.0950,7.0,-0.0667,-0.5333,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01201,"Pittsfield, MA",,181550.000000,0.0528,-0.0371,157.0,0.0064,-0.1130,91.50,-0.1449,0.2200,36.0,-0.1000,-0.4706,0.0,,,16.0,-0.4286,0.0000,74.0,0.0803,0.1935,274989.0000,0.0094,-0.1068,231.0,0.0290,-0.0335,0.4713,0.0322,0.1211
2018-04-01 00:00:00,01220,"Adams, MA",,138050.000000,0.1040,0.0044,23.0,-0.0980,0.0000,81.50,-0.1117,-0.1891,8.0,0.3333,1.0000,0.0,,,0.0,-1.0000,-1.0000,15.0,0.1111,0.2500,157508.0000,0.0288,-0.0938,38.0,-0.0256,0.0857,0.6522,0.1228,0.1304
2018-04-01 00:00:00,01223,"Becket, MA",,277550.000000,-0.0263,0.0677,47.0,-0.0309,-0.3286,170.00,-0.0327,0.3655,12.0,2.0000,-0.5000,0.0,,,4.0,1.0000,0.0000,7.0,-0.1765,-0.1250,287247.0000,-0.0036,0.0682,54.0,-0.0526,-0.3077,0.1489,-0.0263,0.0347
2018-04-01 00:00:00,01226,"Dalton, MA",,279950.000000,0.0728,-0.0179,19.0,0.0000,-0.3667,81.50,-0.0659,0.0062,8.0,1.0000,-0.3333,0.0,,,0.0,,,4.0,-0.2000,-0.6000,280598.0000,0.0011,-0.0260,23.0,-0.0417,-0.4250,0.2105,-0.0526,-0.1228
2018-04-01 00:00:00,01230,"Great Barrington, MA",*,599050.000000,-0.0662,0.0891,135.0,0.0506,0.0227,166.00,0.1178,,16.0,0.0000,-0.5556,0.0,,,4.0,1.0000,-0.5000,15.0,0.0714,0.0000,740378.0000,-0.0058,0.0076,150.0,0.0526,0.0204,0.1111,0.0022,-0.0025
2018-04-01 00:00:00,01235,"Hinsdale, MA",*,235050.000000,-0.1604,-0.2164,15.0,0.0714,0.3636,146.00,-0.0611,,4.0,,0.0000,0.0,,,0.0,-1.0000,,8.0,-0.3600,1.0000,270638.0000,-0.0211,-0.2149,23.0,-0.1321,0.5333,0.5333,-0.3595,0.1697
2018-04-01 00:00:00,01237,"Lanesborough, MA",,320050.000000,-0.0076,0.1432,41.0,0.0000,-0.0682,89.00,0.0854,-0.5056,8.0,0.3333,1.0000,0.0,,,8.0,1.0000,1.0000,11.0,0.1579,-0.0833,364054.0000,0.0386,-0.1040,52.0,0.0297,-0.0714,0.2683,0.0366,-0.0044
2018-04-01 00:00:00,01238,"Lee, MA",,329950.000000,-0.0068,0.0154,35.0,0.0294,-0.3750,85.00,-0.4128,-0.4586,12.0,0.5000,2.0000,0.0,,,4.0,1.0000,0.0000,9.0,0.8000,-0.2500,403804.0000,-0.0201,-0.3227,44.0,0.1282,-0.3529,0.2571,0.1101,0.0429
2018-04-01 00:00:00,01240,"Lenox, MA",,692500.000000,-0.0094,0.1259,97.0,0.1479,0.0319,227.00,0.0835,0.1266,16.0,0.6000,0.0000,0.0,,,8.0,1.0000,0.0000,10.0,0.2500,-0.2308,902940.0000,-0.0142,-0.0323,107.0,0.1568,0.0000,0.1031,0.0084,-0.0352
2018-04-01 00:00:00,01245,"Monterey, MA",,825050.000000,-0.0045,-0.0024,22.0,-0.0435,0.2941,240.00,0.0137,0.0300,0.0,,-1.0000,0.0,,,0.0,,-1.0000,3.0,0.5000,0.5000,1114125.0000,0.0068,0.1117,25.0,0.0000,0.3158,0.1364,0.0494,0.0187
2018-04-01 00:00:00,01247,"North Adams, MA",,121550.000000,0.0125,-0.0158,49.0,-0.0101,-0.2097,73.00,-0.3596,-0.2065,4.0,-0.8000,-0.6667,0.0,,,4.0,0.0000,-0.5000,24.0,0.0213,-0.1724,141336.0000,0.0093,-0.0129,73.0,0.0000,-0.1978,0.4898,0.0150,0.0221
2018-04-01 00:00:00,01253,"Otis, MA",*,447550.000000,0.4342,0.3769,36.0,0.5000,,35.00,-0.6373,-0.8034,16.0,0.3333,-0.2000,0.0,,,4.0,,0.0000,8.0,1.2857,0.1429,514147.0000,0.3758,0.0815,44.0,0.6000,-0.3889,0.2222,0.0764,0.1145
2018-04-01 00:00:00,01254,"Richmond, MA",,685050.000000,-0.0181,-0.0865,27.0,-0.0182,0.0385,205.00,0.1582,-0.0097,0.0,-1.0000,-1.0000,0.0,,,4.0,,,3.0,0.0000,0.0000,991813.0000,-0.0122,-0.0628,30.0,-0.0164,0.0345,0.1111,0.0020,-0.0043
2018-04-01 00:00:00,01255,"Sandisfield, MA",*,329050.000000,0.0123,0.0000,15.0,0.1111,-0.0625,61.00,-0.6448,,8.0,,,0.0,,,0.0,,,3.0,-0.1429,-0.4000,430125.0000,0.0267,0.1483,18.0,0.0588,-0.1429,0.2000,-0.0593,-0.1125
2018-04-01 00:00:00,01257,"Sheffield, MA",*,477300.000000,-0.0047,0.0047,27.0,-0.0357,,146.00,-0.0135,-0.2376,4.0,0.0000,0.0000,0.0,,,4.0,1.0000,0.0000,3.0,1.0000,-0.7000,627751.0000,0.0323,-0.1590,30.0,0.0169,-0.2857,0.1111,0.0575,-0.2014
2018-04-01 00:00:00,01258,"South Egremont, MA",,1295050.000000,0.1310,0.4000,15.0,-0.0625,-0.1667,286.00,0.1394,0.2328,0.0,,,0.0,,,0.0,,,5.0,0.1111,0.0000,1764394.0000,0.0520,0.0774,20.0,-0.0244,-0.1304,0.3333,0.0521,0.0556
2018-04-01 00:00:00,01262,"Stockbridge, MA",,595050.000000,-0.0033,-0.0067,61.0,0.1193,0.1296,180.00,0.0542,0.1842,8.0,0.0000,0.0000,0.0,,,4.0,1.0000,0.0000,6.0,-0.1429,-0.4545,768532.0000,-0.0194,-0.3594,67.0,0.0894,0.0308,0.0984,-0.0301,-0.1053
2018-04-01 00:00:00,01266,"West Stockbridge, MA",*,569550.000000,-0.0164,-0.1806,29.0,0.0741,,194.00,0.0689,0.2125,4.0,1.0000,,0.0,,,0.0,-1.0000,-1.0000,3.0,-0.2500,-0.5000,698170.0000,-0.0123,-0.1649,32.0,0.0323,0.0323,0.1034,-0.0447,-0.1366
2018-04-01 00:00:00,01267,"Williamstown, MA",,725050.000000,-0.0068,0.3551,54.0,0.0909,-0.0690,229.00,0.1198,0.5903,12.0,1.0000,0.0000,0.0,,,4.0,-0.3333,0.0000,11.0,0.6923,0.0000,798571.0000,-0.0517,0.1117,65.0,0.1607,-0.0580,0.2037,0.0724,0.0140
2018-04-01 00:00:00,01301,"Greenfield, MA",*,199050.000000,0.0557,0.0343,41.0,-0.1633,-0.2679,163.00,0.1833,,12.0,-0.1429,-0.5000,0.0,,,4.0,0.0000,-0.5000,1.0,1.0000,,240278.0000,0.0712,0.0843,42.0,-0.1515,-0.2500,0.0244,0.0142,0.0244
2018-04-01 00:00:00,01331,"Athol, MA",*,202500.000000,0.1801,,38.0,-0.1648,-0.3871,51.00,0.2830,-0.0192,24.0,0.5000,-0.1429,0.0,,,8.0,-0.4286,0.0000,0.0,,,217962.0000,0.0911,0.1313,38.0,-0.1648,-0.3871,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01360,"Northfield, MA",*,325050.000000,0.1238,,11.0,0.0000,-0.2667,255.00,0.3060,,0.0,-1.0000,-1.0000,0.0,,,0.0,-1.0000,,0.0,,,297391.0000,0.0430,0.3139,11.0,0.0000,-0.2667,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01364,"Orange, MA",*,179000.000000,0.0287,0.1226,30.0,0.8182,-0.1429,27.00,-0.4732,,12.0,0.5000,-0.2500,0.0,,,8.0,3.0000,1.0000,0.0,,,197545.0000,0.0109,0.2267,30.0,0.8182,-0.1429,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01373,"South Deerfield, MA",*,259050.000000,-0.0555,-0.0390,9.0,0.0000,-0.3571,125.00,0.1013,,4.0,0.0000,-0.5000,0.0,,,4.0,,0.0000,0.0,,,339703.0000,-0.0564,-0.0370,9.0,0.0000,-0.3571,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01420,"Fitchburg, MA",*,214950.000000,0.0211,,70.0,-0.0909,-0.0789,37.00,-0.2251,-0.0864,48.0,0.0909,0.2000,4.0,,0.0000,12.0,-0.4545,-0.2500,0.0,,,233988.0000,0.0152,0.2476,70.0,-0.0909,-0.0789,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01430,"Ashburnham, MA",,274950.000000,0.0242,0.1000,19.0,-0.2245,-0.0952,49.00,0.0103,-0.2794,8.0,-0.2000,-0.3333,0.0,,,4.0,0.0000,-0.5000,0.0,,,301253.0000,0.0599,0.1131,19.0,-0.2245,-0.0952,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01431,"Ashby, MA",*,279950.000000,0.0948,-0.0639,5.0,-0.0909,-0.3750,91.50,0.2708,,0.0,,,0.0,,,0.0,,,0.0,,,295112.0000,0.0255,-0.1268,5.0,-0.0909,-0.3750,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01432,"Ayer, MA",,364950.000000,-0.1337,0.0282,22.0,0.5172,0.2941,17.00,-0.7536,-0.6304,20.0,2.3333,1.5000,0.0,,,4.0,,,0.0,,,356837.0000,-0.0212,-0.0330,22.0,0.5172,0.2941,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01440,"Gardner, MA",,238950.000000,0.0224,0.3090,44.0,0.0476,-0.1852,43.00,-0.4089,0.3030,24.0,-0.0769,-0.2500,0.0,,,12.0,2.0000,0.5000,0.0,,,231209.0000,0.0369,0.2233,44.0,0.0476,-0.1852,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01450,"Groton, MA",,586800.000000,0.0391,0.1077,37.0,0.1045,-0.3833,57.00,-0.2716,-0.0172,20.0,0.6667,0.2500,4.0,,,8.0,,-0.5000,0.0,,,638658.0000,0.0084,0.2310,37.0,0.1045,-0.3833,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01451,"Harvard, MA",,717050.000000,0.0414,-0.0912,31.0,0.2917,-0.1143,38.00,-0.5081,-0.2323,16.0,0.6000,0.0000,0.0,,,4.0,0.0000,-0.5000,0.0,,,799747.0000,0.0888,-0.0420,31.0,0.2917,-0.1143,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01452,"Hubbardston, MA",*,291500.000000,0.0409,,23.0,0.0952,,54.50,0.3457,,8.0,0.0000,0.0000,0.0,,,4.0,1.0000,0.0000,0.0,,,308022.0000,0.0329,0.1641,23.0,0.0952,0.2105,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01453,"Leominster, MA",,272500.000000,0.0433,0.0902,64.0,-0.0588,-0.3191,31.50,-0.1600,-0.3226,36.0,-0.3077,0.1250,0.0,,,16.0,0.6000,-0.2000,0.0,,,309265.0000,0.0911,0.2004,64.0,-0.0588,-0.3191,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01460,"Littleton, MA",,675050.000000,-0.0073,0.1775,26.0,-0.0714,-0.1333,40.50,-0.4953,0.1912,20.0,1.5000,0.2500,0.0,,,4.0,-0.5000,-0.5000,0.0,,,627918.0000,-0.0363,0.0968,26.0,-0.0714,-0.1333,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01462,"Lunenburg, MA",,352450.000000,0.1469,-0.0844,26.0,0.1818,-0.4468,28.00,-0.0588,-0.6585,20.0,0.1111,-0.1667,0.0,,,8.0,,1.0000,0.0,,,363066.0000,0.0238,-0.0254,26.0,0.1818,-0.4468,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01463,"Pepperell, MA",,359950.000000,0.0358,-0.0769,26.0,0.0612,-0.3333,24.50,-0.3758,-0.2462,20.0,0.0000,0.0000,0.0,,,4.0,1.0000,0.0000,0.0,,,435075.0000,0.0196,0.0370,26.0,0.0612,-0.3333,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01464,"Shirley, MA",,395000.000000,-0.0401,0.0064,14.0,0.2727,-0.2222,27.00,-0.4906,-0.3721,12.0,1.0000,2.0000,0.0,,,4.0,,0.0000,0.0,,,347859.0000,-0.1226,-0.0212,14.0,0.2727,-0.2222,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01468,"Templeton, MA",*,229950.000000,0.0793,,13.0,-0.2778,-0.3158,55.00,0.4194,0.6176,8.0,0.0000,-0.3333,0.0,,,4.0,0.0000,0.0000,0.0,,,243181.0000,0.0413,0.2080,13.0,-0.2778,-0.3158,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01469,"Townsend, MA",,322500.000000,-0.0077,0.0840,12.0,-0.1111,-0.2941,28.00,0.4359,-0.0345,4.0,-0.7143,-0.6667,0.0,,,4.0,0.0000,0.0000,0.0,,,299531.0000,-0.0287,0.0450,12.0,-0.1111,-0.2941,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01473,"Westminster, MA",,389950.000000,-0.0250,0.0399,34.0,-0.0145,-0.4138,44.50,0.1867,-0.3732,12.0,-0.5000,0.0000,4.0,,,0.0,,-1.0000,0.0,,,383758.0000,0.0065,0.0455,34.0,-0.0145,-0.4138,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01475,"Winchendon, MA",,180050.000000,0.0281,-0.0159,28.0,-0.0820,-0.3333,58.00,-0.1407,-0.3371,16.0,1.0000,0.0000,0.0,,,8.0,-0.2000,1.0000,0.0,,-1.0000,193097.0000,0.0746,-0.0426,28.0,-0.0820,-0.3488,0.0000,0.0000,-0.0238
2018-04-01 00:00:00,01501,"Auburn, MA",*,295000.000000,0.1131,-0.1059,47.0,0.2208,-0.1455,19.00,-0.5097,,44.0,1.2000,0.5714,0.0,-1.0000,,12.0,0.0000,0.5000,0.0,,,304809.0000,0.0417,-0.1629,47.0,0.2208,-0.1455,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01504,"Blackstone, MA",,277950.000000,-0.1171,-0.0887,20.0,0.3333,-0.2593,42.00,0.0182,0.0000,8.0,0.3333,-0.5000,0.0,,,4.0,1.0000,0.0000,1.0,0.0000,,305353.0000,-0.0032,0.0223,21.0,0.3125,-0.2222,0.0500,-0.0167,0.0500
2018-04-01 00:00:00,01505,"Boylston, MA",*,528300.000000,-0.1000,0.3722,16.0,0.1852,-0.4667,62.00,-0.4655,,12.0,5.0000,0.0000,0.0,,,4.0,,,0.0,,,548661.0000,-0.0606,0.1464,16.0,0.1852,-0.4667,0.0000,0.0000,0.0000
2018-04-01 00:00:00,01506,"Brookfield, MA",,194500.000000,-0.0736,0.0803,6.0,-0.0769,-0.5385,34.00,-0.4603,-0.1392,4.0,0.0000,0.0000,0.0,,,4.0,,0.0000,0.0,,,278335.0000,0.1700,0.4118,6.0,-0.0769,-0.5385,0.0000,0.0000,0.0000
