Month,ZipCode,ZipName,Property Type,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
201804,01001,"Agawam, MA",Single Family Home,*,279950.000000,-0.0667,,34.0,-0.0145,,66.00,0.2941,,12.0,0.2000,0.5000,0.0,,,8.0,0.3333,0.0000,1.0,0.0000,0.0000,341278.0000,-0.0331,0.2831,35.0,-0.0141,0.3462,0.0294,0.0004,-0.0106
201804,01002,"Amherst, MA",Single Family Home,,487000.000000,0.0475,0.1006,72.0,0.3211,0.0000,41.00,-0.5838,-0.3109,28.0,0.1667,-0.1250,0.0,,,12.0,2.0000,0.0000,0.0,,,541913.0000,-0.0025,0.1361,72.0,0.3211,0.0000,0.0000,0.0000,0.0000
201804,01005,"Barre, MA",Single Family Home,,246050.000000,0.0200,0.1719,15.0,-0.0323,-0.2105,52.00,0.2455,0.0297,8.0,0.3333,-0.3333,0.0,,,0.0,-1.0000,-1.0000,0.0,,,270309.0000,0.0857,0.1812,15.0,-0.0323,-0.2105,0.0000,0.0000,0.0000
201804,01007,"Belchertown, MA",Single Family Home,*,339950.000000,0.0000,,65.0,-0.0226,-0.0714,57.00,-0.0339,0.2000,20.0,-0.2308,0.0000,0.0,,,8.0,-0.3333,0.0000,0.0,,,342394.0000,0.0075,0.0044,65.0,-0.0226,-0.0714,0.0000,0.0000,0.0000
201804,01008,"Blandford, MA",Single Family Home,*,232050.000000,0.1140,-0.2861,6.0,0.0909,,43.50,0.2889,-0.5896,0.0,,,0.0,,,0.0,,,3.0,0.0000,2.0000,265835.0000,0.1902,-0.1374,9.0,0.0588,-0.3077,0.5000,-0.0455,0.4167
201804,01010,"Brimfield, MA",Single Family Home,,265050.000000,0.0499,-0.0309,15.0,-0.1667,0.3636,59.00,-0.2185,0.5946,4.0,0.0000,0.0000,0.0,,,0.0,,,0.0,,,377044.0000,0.0691,0.0855,15.0,-0.1667,0.3636,0.0000,0.0000,0.0000
201804,01013,"Chicopee, MA",Single Family Home,,179950.000000,0.0210,0.0743,25.0,-0.1525,-0.3243,54.50,0.1534,-0.1349,16.0,0.6000,0.3333,0.0,,,12.0,5.0000,2.0000,0.0,,,176013.0000,-0.0095,-0.0323,25.0,-0.1525,-0.3243,0.0000,0.0000,0.0000
201804,01020,"Chicopee, MA",Single Family Home,,197050.000000,-0.0113,0.0944,43.0,-0.1887,-0.1887,48.00,-0.0813,-0.1193,28.0,0.4000,0.1667,0.0,,,12.0,-0.3333,-0.4000,0.0,,,211808.0000,0.0124,0.0552,43.0,-0.1887,-0.1887,0.0000,0.0000,0.0000
201804,01022,"Chicopee, MA",Single Family Home,*,122550.000000,-0.1180,,0.0,,,56.50,0.1531,-0.2260,0.0,,,0.0,,,0.0,,,0.0,,,129513.0000,-0.0680,0.0365,0.0,,,,,
201804,01027,"Easthampton, MA",Single Family Home,*,327500.000000,0.1360,,23.0,0.4375,0.0000,26.00,0.0297,-0.1613,16.0,0.6000,0.0000,0.0,,,4.0,1.0000,0.0000,0.0,,,338713.0000,0.0178,0.1232,23.0,0.4375,0.0000,0.0000,0.0000,0.0000
201804,01028,"East Longmeadow, MA",Single Family Home,,375050.000000,0.1367,0.1722,60.0,0.1009,-0.0323,43.00,-0.4708,0.0488,24.0,0.0909,-0.1429,0.0,,,28.0,1.3333,0.7500,0.0,,,413467.0000,0.0309,0.1169,60.0,0.1009,-0.0323,0.0000,0.0000,0.0000
201804,01030,"Feeding Hills, MA",Single Family Home,*,264950.000000,-0.0277,0.0600,21.0,0.0500,0.0000,41.00,0.1389,,8.0,-0.3333,-0.5000,0.0,,,4.0,1.0000,-0.5000,0.0,,,302787.0000,0.0125,0.1465,21.0,0.0500,0.0000,0.0000,0.0000,0.0000
201804,01033,"Granby, MA",Single Family Home,,379050.000000,-0.0778,0.1317,31.0,0.2157,0.1923,70.00,-0.5302,0.0606,12.0,0.2000,2.0000,0.0,,,4.0,,0.0000,0.0,,,351842.0000,-0.0813,0.0184,31.0,0.2157,0.1923,0.0000,0.0000,0.0000
201804,01034,"Granville, MA",Single Family Home,*,338550.000000,-0.0973,0.1287,17.0,0.1724,-0.4138,183.00,-0.1286,,4.0,-0.3333,0.0000,0.0,,,4.0,,,0.0,,,537136.0000,-0.1929,0.5527,17.0,0.1724,-0.4138,0.0000,0.0000,0.0000
201804,01035,"Hadley, MA",Single Family Home,,424050.000000,-0.2107,-0.2921,20.0,0.1111,0.0000,79.50,0.0890,0.5000,8.0,1.0000,1.0000,0.0,,,0.0,,-1.0000,0.0,,,617409.0000,-0.0756,0.1167,20.0,0.1111,0.0000,0.0000,0.0000,0.0000
201804,01036,"Hampden, MA",Single Family Home,,294950.000000,-0.0586,-0.2892,18.0,0.1250,0.0588,36.00,-0.0526,-0.4820,8.0,-0.2000,0.0000,0.0,,,8.0,1.0000,,0.0,,,329647.0000,-0.0672,-0.1910,18.0,0.1250,0.0588,0.0000,0.0000,0.0000
201804,01040,"Holyoke, MA",Single Family Home,*,229950.000000,0.0953,,25.0,0.1628,,20.00,-0.3162,,20.0,0.1111,-0.1667,0.0,,,4.0,1.0000,-0.8333,1.0,0.0000,0.0000,251300.0000,0.1474,0.1842,26.0,0.1556,-0.5593,0.0400,-0.0065,0.0228
201804,01050,"Huntington, MA",Single Family Home,,199950.000000,0.0526,-0.0126,10.0,0.0000,0.1111,84.50,0.2115,-0.0506,4.0,-0.3333,0.0000,0.0,,,4.0,-0.3333,,5.0,0.2500,0.2500,278968.0000,0.0231,0.4307,15.0,0.0714,0.1538,0.5000,0.1000,0.0556
201804,01056,"Ludlow, MA",Single Family Home,*,272450.000000,0.0437,0.0703,51.0,0.1087,0.1860,41.50,-0.3279,,24.0,0.2000,0.0000,0.0,,,12.0,-0.4000,-0.4000,0.0,,,289707.0000,0.0342,0.0295,51.0,0.1087,0.1860,0.0000,0.0000,0.0000
201804,01057,"Monson, MA",Single Family Home,,246500.000000,0.1039,0.2027,20.0,-0.0244,-0.2857,52.00,-0.0631,0.1064,8.0,-0.2000,-0.3333,0.0,,,8.0,1.0000,0.0000,0.0,,,270939.0000,0.1540,0.1475,20.0,-0.0244,-0.2857,0.0000,0.0000,0.0000
201804,01060,"Northampton, MA",Single Family Home,*,529050.000000,-0.0267,0.2764,26.0,0.1304,0.0400,81.00,0.2960,,8.0,-0.3333,-0.5000,0.0,,,8.0,1.0000,1.0000,0.0,,,629553.0000,-0.0558,0.3008,26.0,0.1304,0.0400,0.0000,0.0000,0.0000
201804,01062,"Florence, MA",Single Family Home,,429950.000000,0.0000,0.0871,20.0,0.5385,0.1765,39.00,-0.6730,0.3684,20.0,9.0000,0.2500,0.0,,,4.0,1.0000,0.0000,0.0,,,459391.0000,0.0308,0.0481,20.0,0.5385,0.1765,0.0000,0.0000,0.0000
201804,01069,"Palmer, MA",Single Family Home,,220000.000000,0.0172,0.1285,25.0,-0.0196,-0.2188,42.00,-0.0769,-0.3000,12.0,0.0000,-0.2500,0.0,,,4.0,-0.3333,0.0000,0.0,,,221602.0000,-0.0046,0.1350,25.0,-0.0196,-0.2188,0.0000,0.0000,0.0000
201804,01073,"Southampton, MA",Single Family Home,,479050.000000,0.0032,0.3125,26.0,0.1818,0.4444,67.00,-0.5118,0.4725,8.0,0.3333,0.0000,0.0,,,0.0,-1.0000,-1.0000,0.0,,,459587.0000,0.0087,0.3207,26.0,0.1818,0.4444,0.0000,0.0000,0.0000
201804,01075,"South Hadley, MA",Single Family Home,,294950.000000,0.0695,-0.0167,23.0,-0.0980,-0.2069,33.00,-0.4903,-0.2235,16.0,0.3333,0.0000,0.0,,,0.0,-1.0000,-1.0000,0.0,,,315960.0000,0.0168,-0.0215,23.0,-0.0980,-0.2069,0.0000,0.0000,0.0000
201804,01077,"Southwick, MA",Single Family Home,,359950.000000,-0.0172,0.1613,37.0,0.2333,0.0278,87.00,-0.4051,0.8710,16.0,0.6000,0.0000,0.0,,,12.0,1.0000,2.0000,1.0,0.0000,0.0000,445861.0000,0.0295,0.1384,38.0,0.2258,0.0270,0.0270,-0.0063,-0.0008
201804,01082,"Ware, MA",Single Family Home,,200050.000000,0.0883,-0.0121,27.0,0.2000,-0.5263,38.00,0.3571,-0.5309,20.0,0.6667,0.6667,0.0,,,4.0,1.0000,-0.7500,0.0,,,241096.0000,0.1498,0.0930,27.0,0.2000,-0.5263,0.0000,0.0000,0.0000
201804,01085,"Westfield, MA",Single Family Home,,288050.000000,0.0779,0.1081,80.0,-0.0062,0.0526,51.50,-0.0463,0.1444,32.0,0.1429,-0.1111,0.0,,,24.0,0.7143,1.0000,3.0,0.5000,2.0000,317319.0000,0.0507,0.0800,83.0,0.0061,0.0779,0.0375,0.0127,0.0243
201804,01089,"West Springfield, MA",Single Family Home,*,269950.000000,0.1148,,39.0,-0.0250,-0.1136,37.50,-0.0798,-0.0964,28.0,0.0769,0.1667,0.0,,,8.0,-0.2000,-0.6000,0.0,,,356555.0000,0.0880,0.2774,39.0,-0.0250,-0.1136,0.0000,0.0000,0.0000
201804,01095,"Wilbraham, MA",Single Family Home,,336500.000000,0.0377,0.0119,53.0,0.2326,-0.0536,38.00,-0.1784,-0.0130,28.0,0.7500,-0.1250,0.0,,,16.0,1.6667,0.0000,0.0,,,351556.0000,0.0431,0.0188,53.0,0.2326,-0.0536,0.0000,0.0000,0.0000
201804,01098,"Worthington, MA",Single Family Home,,229050.000000,-0.0803,-0.1792,9.0,0.1250,-0.4000,122.50,-0.3797,-0.2794,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,270595.0000,0.0055,-0.1857,9.0,0.1250,-0.4000,0.0000,0.0000,0.0000
201804,01104,"Springfield, MA",Single Family Home,*,146500.000000,0.0103,0.1274,34.0,0.2830,0.0968,25.00,-0.0991,,28.0,0.1667,2.5000,0.0,,,4.0,0.0000,-0.5000,2.0,1.0000,0.0000,152893.0000,0.0000,0.1007,36.0,0.3091,0.0909,0.0588,0.0211,-0.0057
201804,01106,"Longmeadow, MA",Single Family Home,,369500.000000,-0.0524,0.0410,69.0,0.1405,-0.1375,40.00,0.2121,0.0256,44.0,0.5714,0.1000,0.0,,,16.0,0.3333,-0.3333,1.0,0.0000,0.0000,416974.0000,0.0073,-0.0737,70.0,0.1382,-0.1358,0.0145,-0.0020,0.0020
201804,01108,"Springfield, MA",Single Family Home,,165050.000000,-0.0117,0.2221,28.0,0.0980,-0.2821,33.50,-0.2717,-0.5473,8.0,-0.5556,-0.6000,0.0,,,8.0,0.0000,1.0000,0.0,,,176607.0000,-0.0372,0.1937,28.0,0.0980,-0.2821,0.0000,0.0000,0.0000
201804,01109,"Springfield, MA",Single Family Home,,129950.000000,0.0242,0.1203,46.0,-0.0108,0.0222,58.00,-0.2564,-0.2368,20.0,-0.0909,0.0000,0.0,-1.0000,,12.0,0.0000,0.5000,2.0,0.0000,0.0000,134386.0000,0.0096,0.0546,48.0,-0.0103,0.0213,0.0435,0.0005,-0.0010
201804,01118,"Springfield, MA",Single Family Home,,172250.000000,-0.0012,0.0799,31.0,-0.0462,-0.2051,23.00,-0.3083,-0.0800,32.0,0.6000,-0.1111,0.0,,,8.0,0.3333,0.0000,0.0,,,177118.0000,0.0257,0.0889,31.0,-0.0462,-0.2051,0.0000,0.0000,0.0000
201804,01119,"Springfield, MA",Single Family Home,*,180037.000000,-0.0135,,18.0,-0.0270,-0.4000,31.00,-0.1622,-0.5303,16.0,0.3333,0.3333,0.0,,,4.0,-0.3333,0.0000,0.0,,,182598.0000,-0.0166,0.1613,18.0,-0.0270,-0.4000,0.0000,0.0000,0.0000
201804,01129,"Springfield, MA",Single Family Home,,187500.000000,0.0160,0.1033,15.0,0.0714,0.0714,23.00,-0.6828,-0.2923,12.0,0.0000,2.0000,0.0,,,0.0,-1.0000,-1.0000,1.0,0.0000,0.0000,185650.0000,0.0198,-0.0405,16.0,0.0667,0.0667,0.0667,-0.0048,-0.0048
201804,01151,"Indian Orchard, MA",Single Family Home,,144950.000000,0.1146,0.0741,7.0,-0.0667,-0.5000,45.00,-0.0164,0.2000,4.0,0.0000,0.0000,0.0,,,4.0,1.0000,0.0000,0.0,,,146639.0000,0.0575,0.0631,7.0,-0.0667,-0.5000,0.0000,0.0000,0.0000
201804,01201,"Pittsfield, MA",Single Family Home,,169950.000000,0.0300,-0.0230,119.0,0.0171,-0.1250,67.00,-0.2853,0.1858,32.0,0.1429,-0.5294,0.0,,,16.0,-0.3846,0.0000,70.0,0.0687,0.2281,270166.0000,0.0195,-0.1555,189.0,0.0356,-0.0207,0.5882,0.0284,0.1691
201804,01220,"Adams, MA",Single Family Home,,136550.000000,0.0920,0.0508,22.0,-0.0833,0.0476,77.50,-0.0313,-0.1885,8.0,0.3333,1.0000,0.0,,,0.0,-1.0000,-1.0000,14.0,0.0769,0.1667,155232.0000,0.0187,-0.0951,36.0,-0.0270,0.0909,0.6364,0.0947,0.0649
201804,01223,"Becket, MA",Single Family Home,,277550.000000,-0.0263,0.0677,47.0,-0.0309,-0.3286,170.00,-0.0327,0.3655,12.0,2.0000,-0.5000,0.0,,,4.0,1.0000,0.0000,7.0,-0.1765,-0.1250,287247.0000,-0.0036,0.0682,54.0,-0.0526,-0.3077,0.1489,-0.0263,0.0347
201804,01226,"Dalton, MA",Single Family Home,,279950.000000,0.0799,-0.0090,19.0,0.0270,-0.3448,80.00,-0.0303,-0.0244,8.0,1.0000,-0.3333,0.0,,,0.0,,,3.0,-0.1429,-0.7000,277696.0000,0.0051,-0.0277,22.0,0.0000,-0.4359,0.1579,-0.0313,-0.1869
201804,01230,"Great Barrington, MA",Single Family Home,*,562050.000000,-0.1340,-0.0009,92.0,0.0698,-0.1068,147.00,-0.0376,,16.0,0.0000,-0.3333,0.0,,,4.0,1.0000,0.0000,13.0,0.1818,-0.0714,816280.0000,-0.0110,0.0402,105.0,0.0825,-0.1026,0.1413,0.0134,0.0054
201804,01235,"Hinsdale, MA",Single Family Home,*,235050.000000,-0.1604,-0.2596,15.0,0.0714,0.3636,146.00,-0.0611,,4.0,,0.0000,0.0,,,0.0,-1.0000,,8.0,-0.3600,1.6667,270638.0000,-0.0211,-0.2236,23.0,-0.1321,0.6429,0.5333,-0.3595,0.2606
201804,01237,"Lanesborough, MA",Single Family Home,,320050.000000,-0.0038,0.1228,23.0,-0.0980,-0.2581,72.00,0.7041,-0.5610,4.0,0.0000,0.0000,0.0,,,4.0,,0.0000,9.0,0.0588,-0.1000,399555.0000,0.0291,-0.1056,32.0,-0.0588,-0.2195,0.3913,0.0580,0.0687
201804,01238,"Lee, MA",Single Family Home,,329950.000000,-0.0068,-0.0759,33.0,0.0645,-0.2667,80.00,-0.3375,-0.4737,8.0,0.0000,1.0000,0.0,,,4.0,,,7.0,1.0000,-0.3636,381456.0000,-0.0102,-0.3941,40.0,0.1594,-0.2857,0.2121,0.0992,-0.0323
201804,01240,"Lenox, MA",Single Family Home,,754050.000000,-0.0033,0.4253,58.0,0.1154,0.1154,220.00,0.0864,0.0945,8.0,0.0000,1.0000,0.0,,,8.0,1.0000,1.0000,5.0,0.4286,-0.4444,973152.0000,0.0232,-0.0217,63.0,0.1351,0.0328,0.0862,0.0189,-0.0869
201804,01245,"Monterey, MA",Single Family Home,,825050.000000,-0.0045,-0.0024,22.0,-0.0435,0.2941,240.00,0.0137,0.0300,0.0,,-1.0000,0.0,,,0.0,,-1.0000,3.0,0.5000,0.5000,1114125.0000,0.0068,0.1117,25.0,0.0000,0.3158,0.1364,0.0494,0.0187
201804,01247,"North Adams, MA",Single Family Home,,124000.000000,0.0202,0.0077,45.0,-0.0217,-0.1818,71.50,-0.3783,-0.1966,4.0,-0.7778,-0.6667,0.0,,,4.0,0.0000,-0.5000,22.0,0.0233,-0.1852,140879.0000,0.0168,-0.0197,67.0,-0.0074,-0.1829,0.4889,0.0215,-0.0020
201804,01253,"Otis, MA",Single Family Home,*,447550.000000,0.4342,0.3769,36.0,0.5000,,35.00,-0.6373,-0.8034,16.0,0.3333,-0.2000,0.0,,,4.0,,0.0000,8.0,1.2857,0.1429,514147.0000,0.3758,0.0815,44.0,0.6000,-0.3889,0.2222,0.0764,0.1145
201804,01254,"Richmond, MA",Single Family Home,,685050.000000,-0.0181,-0.0865,27.0,-0.0182,0.0385,205.00,0.1582,-0.0097,0.0,-1.0000,-1.0000,0.0,,,4.0,,,3.0,0.0000,0.0000,991813.0000,-0.0122,-0.0628,30.0,-0.0164,0.0345,0.1111,0.0020,-0.0043
201804,01255,"Sandisfield, MA",Single Family Home,*,329050.000000,0.0123,0.0000,15.0,0.1111,-0.0625,61.00,-0.6448,,8.0,,,0.0,,,0.0,,,3.0,-0.1429,-0.4000,430125.0000,0.0267,0.1483,18.0,0.0588,-0.1429,0.2000,-0.0593,-0.1125
201804,01257,"Sheffield, MA",Single Family Home,*,477300.000000,-0.0047,0.0047,27.0,-0.0357,,146.00,-0.0135,-0.2376,4.0,0.0000,0.0000,0.0,,,4.0,1.0000,0.0000,3.0,1.0000,-0.7000,627751.0000,0.0323,-0.1590,30.0,0.0169,-0.2857,0.1111,0.0575,-0.2014
201804,01258,"South Egremont, MA",Single Family Home,,1295050.000000,0.1310,0.4000,15.0,-0.0625,-0.1667,286.00,0.1394,0.2328,0.0,,,0.0,,,0.0,,,5.0,0.1111,0.0000,1764394.0000,0.0520,0.0774,20.0,-0.0244,-0.1304,0.3333,0.0521,0.0556
201804,01262,"Stockbridge, MA",Single Family Home,,652500.000000,-0.0170,-0.1814,48.0,0.0909,0.2000,191.00,0.1252,-0.0280,4.0,-0.3333,0.0000,0.0,,,4.0,1.0000,0.0000,4.0,-0.2000,-0.4286,864612.0000,-0.0144,-0.4077,52.0,0.0612,0.1064,0.0833,-0.0303,-0.0917
201804,01266,"West Stockbridge, MA",Single Family Home,*,569550.000000,-0.0164,-0.1806,29.0,0.0741,,194.00,0.0689,0.2125,4.0,1.0000,,0.0,,,0.0,-1.0000,-1.0000,3.0,-0.2500,-0.5000,698170.0000,-0.0123,-0.1649,32.0,0.0323,0.0323,0.1034,-0.0447,-0.1366
201804,01267,"Williamstown, MA",Single Family Home,,639050.000000,-0.0043,0.1944,40.0,0.0811,-0.1667,179.00,-0.0665,0.1933,12.0,1.0000,0.0000,0.0,,,4.0,-0.3333,0.0000,9.0,0.8000,0.1250,823831.0000,-0.0631,0.1028,49.0,0.1667,-0.1250,0.2250,0.0899,0.0583
201804,01301,"Greenfield, MA",Single Family Home,*,199999.500000,0.0258,-0.0907,32.0,-0.2000,-0.2195,138.50,0.0297,,8.0,-0.3333,-0.3333,0.0,,,4.0,0.0000,-0.5000,1.0,1.0000,,256392.0000,0.0898,0.0559,33.0,-0.1852,-0.1951,0.0313,0.0188,0.0313
201804,01331,"Athol, MA",Single Family Home,*,205050.000000,0.1423,,37.0,-0.1494,-0.3934,49.50,0.3026,-0.0748,24.0,0.5000,-0.1429,0.0,,,8.0,-0.4286,0.0000,0.0,,,220684.0000,0.0890,0.1244,37.0,-0.1494,-0.3934,0.0000,0.0000,0.0000
201804,01360,"Northfield, MA",Single Family Home,*,325050.000000,0.1238,,11.0,0.0000,-0.2667,255.00,0.3060,,0.0,-1.0000,-1.0000,0.0,,,0.0,-1.0000,,0.0,,,297391.0000,0.0430,0.3139,11.0,0.0000,-0.2667,0.0000,0.0000,0.0000
201804,01364,"Orange, MA",Single Family Home,*,179000.000000,0.0287,0.1191,29.0,0.7576,-0.0938,27.00,-0.4732,,12.0,0.5000,-0.2500,0.0,,,8.0,3.0000,1.0000,0.0,,,197280.0000,0.0095,0.2033,29.0,0.7576,-0.0938,0.0000,0.0000,0.0000
201804,01373,"South Deerfield, MA",Single Family Home,*,279500.000000,-0.0345,-0.2013,6.0,0.0000,-0.4545,130.00,0.1159,,0.0,-1.0000,-1.0000,0.0,,,0.0,,-1.0000,0.0,,,381569.0000,-0.0320,-0.0110,6.0,0.0000,-0.4545,0.0000,0.0000,0.0000
201804,01420,"Fitchburg, MA",Single Family Home,*,224050.000000,0.0101,,59.0,-0.0084,0.0172,33.00,-0.4286,-0.1081,44.0,0.0000,0.3750,0.0,,-1.0000,8.0,-0.5556,0.0000,0.0,,,240695.0000,-0.0027,0.2234,59.0,-0.0084,0.0172,0.0000,0.0000,0.0000
201804,01430,"Ashburnham, MA",Single Family Home,,293500.000000,0.0626,0.0122,16.0,-0.2727,-0.0588,48.00,0.0267,0.6552,8.0,-0.2000,-0.3333,0.0,,,4.0,,-0.5000,0.0,,,308207.0000,0.0726,0.0988,16.0,-0.2727,-0.0588,0.0000,0.0000,0.0000
201804,01431,"Ashby, MA",Single Family Home,*,279950.000000,0.0948,-0.0639,5.0,-0.0909,-0.3750,91.50,0.2708,,0.0,,,0.0,,,0.0,,,0.0,,,295112.0000,0.0255,-0.1268,5.0,-0.0909,-0.3750,0.0000,0.0000,0.0000
201804,01432,"Ayer, MA",Single Family Home,,365450.000000,-0.1598,0.0443,18.0,0.5652,0.8000,21.00,-0.7544,-0.5625,16.0,3.0000,,0.0,,,0.0,,,0.0,,,373417.0000,-0.0177,-0.0835,18.0,0.5652,0.8000,0.0000,0.0000,0.0000
201804,01440,"Gardner, MA",Single Family Home,,239450.000000,0.0162,0.2856,42.0,0.0370,-0.1765,43.00,-0.4228,0.2286,24.0,0.0909,-0.2500,0.0,,,8.0,1.0000,0.0000,0.0,,,233622.0000,0.0378,0.2212,42.0,0.0370,-0.1765,0.0000,0.0000,0.0000
201804,01450,"Groton, MA",Single Family Home,,627450.000000,0.0502,0.1840,31.0,0.1698,-0.4038,57.00,-0.2028,0.0755,16.0,0.6000,0.0000,0.0,,,4.0,,-0.6667,0.0,,,678884.0000,-0.0053,0.3007,31.0,0.1698,-0.4038,0.0000,0.0000,0.0000
201804,01451,"Harvard, MA",Single Family Home,,807500.000000,0.0875,0.0208,27.0,0.4595,-0.2286,38.00,-0.6872,-0.2963,16.0,1.6667,0.0000,0.0,,,4.0,0.0000,-0.5000,0.0,,,841941.0000,0.0349,-0.0019,27.0,0.4595,-0.2286,0.0000,0.0000,0.0000
201804,01452,"Hubbardston, MA",Single Family Home,*,305050.000000,-0.0094,,18.0,0.2000,,51.00,0.3421,,8.0,1.0000,0.0000,0.0,,,4.0,1.0000,0.0000,0.0,,,326222.0000,0.0404,0.1840,18.0,0.2000,0.1250,0.0000,0.0000,0.0000
201804,01453,"Leominster, MA",Single Family Home,,299950.000000,0.0023,0.1539,50.0,-0.0099,-0.1803,37.00,-0.3833,0.0882,32.0,-0.1111,0.1429,0.0,,,12.0,0.2000,-0.2500,0.0,,,343000.0000,0.0713,0.2230,50.0,-0.0099,-0.1803,0.0000,0.0000,0.0000
201804,01460,"Littleton, MA",Single Family Home,,687450.000000,0.0018,0.1975,23.0,-0.1154,-0.2069,37.00,-0.5316,-0.0633,20.0,1.5000,0.2500,0.0,,,4.0,-0.5000,0.0000,0.0,,,649095.0000,-0.0294,0.1208,23.0,-0.1154,-0.2069,0.0000,0.0000,0.0000
201804,01462,"Lunenburg, MA",Single Family Home,,352450.000000,0.1469,-0.1405,26.0,0.1818,-0.3333,28.00,-0.0588,-0.6989,20.0,0.1111,0.0000,0.0,,,8.0,,1.0000,0.0,,,363066.0000,0.0238,-0.0391,26.0,0.1818,-0.3333,0.0000,0.0000,0.0000
201804,01463,"Pepperell, MA",Single Family Home,,369950.000000,-0.0310,-0.0854,24.0,0.0909,-0.3333,24.50,-0.4731,-0.2344,12.0,-0.2500,-0.4000,0.0,,,4.0,1.0000,0.0000,0.0,,,453315.0000,0.0071,0.0511,24.0,0.0909,-0.3333,0.0000,0.0000,0.0000
201804,01464,"Shirley, MA",Single Family Home,,399950.000000,-0.0316,0.0060,12.0,0.1429,-0.2500,29.50,-0.4685,-0.2976,8.0,1.0000,1.0000,0.0,,,0.0,,-1.0000,0.0,,,369116.0000,-0.0879,-0.0169,12.0,0.1429,-0.2500,0.0000,0.0000,0.0000
201804,01468,"Templeton, MA",Single Family Home,*,247450.000000,-0.0022,,11.0,-0.2667,-0.0833,68.50,0.7125,1.8542,8.0,0.3333,0.0000,0.0,,,4.0,0.0000,0.0000,0.0,,,261043.0000,0.0695,0.1148,11.0,-0.2667,-0.0833,0.0000,0.0000,0.0000
201804,01469,"Townsend, MA",Single Family Home,,322500.000000,-0.0116,0.0572,12.0,-0.0769,-0.2500,29.00,0.2889,0.1154,4.0,-0.6667,-0.6667,0.0,,,4.0,0.0000,0.0000,0.0,,,301931.0000,-0.0545,0.0119,12.0,-0.0769,-0.2500,0.0000,0.0000,0.0000
201804,01473,"Westminster, MA",Single Family Home,,389950.000000,-0.0250,0.0000,34.0,0.0303,-0.3585,44.50,0.1867,-0.3154,12.0,-0.4545,0.0000,4.0,,,0.0,,-1.0000,0.0,,,383758.0000,-0.0220,-0.0026,34.0,0.0303,-0.3585,0.0000,0.0000,0.0000
201804,01475,"Winchendon, MA",Single Family Home,,180050.000000,0.0281,-0.0343,28.0,-0.0820,-0.3171,58.00,-0.1407,-0.3409,16.0,1.0000,0.0000,0.0,,,8.0,-0.2000,1.0000,0.0,,-1.0000,193097.0000,0.0746,-0.0572,28.0,-0.0820,-0.3333,0.0000,0.0000,-0.0244
201804,01501,"Auburn, MA",Single Family Home,*,309950.000000,0.1640,-0.0606,37.0,0.3704,-0.1591,18.00,-0.4745,,36.0,1.5714,0.5000,0.0,-1.0000,,12.0,0.5000,0.5000,0.0,,,315228.0000,0.0440,-0.1807,37.0,0.3704,-0.1591,0.0000,0.0000,0.0000
201804,01504,"Blackstone, MA",Single Family Home,,312250.000000,-0.0506,-0.0086,16.0,0.2800,-0.3600,49.00,0.2564,0.3243,8.0,1.0000,-0.5000,0.0,,,4.0,,0.0000,1.0,0.0000,,329235.0000,-0.0014,0.0731,17.0,0.2593,-0.3200,0.0625,-0.0175,0.0625
201804,01505,"Boylston, MA",Single Family Home,*,581550.000000,-0.0286,0.4361,15.0,0.1538,-0.4444,78.00,-0.3580,,12.0,5.0000,0.0000,0.0,,,4.0,,,0.0,,,566516.0000,-0.0368,0.1420,15.0,0.1538,-0.4444,0.0000,0.0000,0.0000
201804,01506,"Brookfield, MA",Single Family Home,,194500.000000,-0.0736,0.0803,6.0,-0.0769,-0.5385,34.00,-0.4603,-0.1392,4.0,0.0000,0.0000,0.0,,,4.0,,0.0000,0.0,,,278335.0000,0.1700,0.4118,6.0,-0.0769,-0.5385,0.0000,0.0000,0.0000
201804,01507,"Charlton, MA",Single Family Home,,349050.000000,0.0435,0.0116,28.0,0.1429,-0.2222,38.00,-0.4685,-0.3028,16.0,0.1429,0.0000,0.0,,,0.0,-1.0000,-1.0000,0.0,,,340050.0000,-0.0018,-0.0652,28.0,0.1429,-0.2222,0.0000,0.0000,0.0000
201804,01510,"Clinton, MA",Single Family Home,,272500.000000,0.2529,-0.0038,21.0,0.6800,0.1667,30.00,-0.3182,0.2000,12.0,1.0000,-0.2500,0.0,,,4.0,-0.3333,0.0000,0.0,,,286600.0000,0.1635,-0.0072,21.0,0.6800,0.1667,0.0000,0.0000,0.0000
